id,name,slug,type
6c136aa0-6707-11e2-97e1-005056a8759d,Single life,Single_life,Topic
6980ce88-dd3f-11ec-9592-edbe0cc5a2e4,Sleep,Sleep,Topic
841b3620-ab52-11e2-959a-005056a8759d,Smoking meat,Smoking_meat,Topic
bb7955b7-a904-11e1-9412-005056900141,Social Care Services,Social_Care_Services,Topic
18f13590-0669-11e2-8e7c-005056a8759d,Social change,Social_change,Topic
b687cff0-24e9-11e2-8a8a-005056a8759d,Social Interaction,Social_Interaction,Topic
92fde320-ca21-11e2-959a-005056a8759d,Social mobility,Social_mobility,Topic
bb7473ab-a904-11e1-9412-005056900141,Social Networks,Social_Networks,Topic
bb73624b-a904-11e1-9412-005056900141,Social Psychology,Social_Psychology,Topic
bb749a92-a904-11e1-9412-005056900141,Social Security,Social_Security,Issue
f1d9ca30-1f90-11e2-8b86-005056a8759d,Social status,Social_status,Topic
bb744cb1-a904-11e1-9412-005056900141,Socialism,Socialism,Issue
bb7473b2-a904-11e1-9412-005056900141,Sociology of Gender,Sociology_of_Gender,Topic
8065b510-c45c-11e1-beea-005056a8759d,Software,Software,Topic
bf2c246a-a904-11e1-9412-005056900141,Space exploration,Space_exploration,Topic
897fa9f0-2305-11e2-8b86-005056a8759d,Spelling,Spelling,Topic
bc21a377-a904-11e1-9412-005056900141,Spiritualism,Spiritualism,Topic
84b5d338-c8e3-11e8-8e97-116fc86b01d6,Stacey Abrams,Stacey_Abrams,Public Figure
61c73730-ca6c-11e1-beea-005056a8759d,Stars,Stars,Topic
fd1033a0-b3dc-11e1-993a-00505690014d,State Government,State_Government,Topic
bb6d95c4-a904-11e1-9412-005056900141,Statistics,Statistics,Topic
4980cc20-b952-11e1-8e9d-00505690014d,Steve Scalise,Steve_Scalise,Public Figure
b8c64a10-efec-11e3-9a2e-005056a8759d,Stimulus Spending,Stimulus_Spending,Issue
334c2d60-0d3e-11e2-8e7c-005056a8759d,Stock Markets,Stock_Markets,Topic
d8a44960-7c9a-11e3-a4d4-005056a8759d,Student Debt,Student_Debt,Topic
bf4c2fa0-a904-11e1-9412-005056900141,Submarines,Submarines,Topic
bb15157a-a904-11e1-9412-005056900141,Suicide,Suicide-Topic,Topic
be2318cf-a904-11e1-9412-005056900141,Supermarkets,Supermarkets,Topic
39a398b0-8737-11e2-9a4b-005056a8759d,Supernatural Horror,Supernatural_Horror,Topic
822e1f20-c503-11e1-beea-005056a8759d,Supply chain management,Supply_chain_management,Topic
67075900-5ab6-11e4-80f9-005056a8759d,Supreme Leader of Iran,Supreme_Leader_of_Iran,Title
bbfbf303-a904-11e1-9412-005056900141,Surveys,Surveys,Topic
6ffcc620-b929-11e1-8e9d-00505690014d,Susan Collins,Susan_Collins,Public Figure
6a680f00-c4fd-11e1-beea-005056a8759d,Sweepstakes,Sweepstakes,Topic
c49c9980-c45f-11e1-beea-005056a8759d,Swimming pools,Swimming_pools,Topic
d1820f19-02ad-11e9-a6bb-7196d0cb067d,Takeaways & Delivery,Takeaways_Delivery,Issue
3b8ac390-b944-11e1-8e9d-00505690014d,Tammy Baldwin,Tammy_Baldwin,Public Figure
bda25014-a904-11e1-9412-005056900141,Tattoos,Tattoos,Topic
bb9f5424-a904-11e1-9412-005056900141,Tax,Tax,Topic
bb790774-a904-11e1-9412-005056900141,Tax Law,Tax_Law,Topic
c555d4f0-f834-11e1-8e7c-005056a8759d,Tax preparation,Tax_preparation,Topic
bb73d756-a904-11e1-9412-005056900141,Taxation and Tax Policy,Taxation_and_Tax_Policy,Topic
8196a150-3e29-11e2-bcb0-005056a8759d,Taxes,Taxes,Topic
bce7b29e-a904-11e1-9412-005056900141,Teaching,Teaching,Topic
44e9c560-c085-11e1-939f-005056a8759d,Ted Cruz,Ted_Cruz,Public Figure
2dbb5c90-66df-11e2-97e1-005056a8759d,Teenage life,Teenage_life,Topic
bb742570-a904-11e1-9412-005056900141,Television Drama and Comedy,Television_Drama_and_Comedy,Topic
bb73fe72-a904-11e1-9412-005056900141,Television Media,Television_Media,Topic
bb79077f-a904-11e1-9412-005056900141,Television Programming,Television_Programming,Topic
b1a8c430-dcbe-11e1-9d69-005056a8759d,Term limits in the United States,Term_limits_in_the_United_States,Topic
bb151588-a904-11e1-9412-005056900141,Terrorism,Terrorism,Issue
bb74e8ce-a904-11e1-9412-005056900141,Textiles and Clothes Manufacturing,Textiles_and_Clothes_Manufacturing,Topic
bb750fe9-a904-11e1-9412-005056900141,Textiles and Clothing Products,Textiles_and_Clothing_Products,Topic
c3bcc01d-4326-11ef-88e8-3ba216102649,The Times Poll,The_Times_Poll,Topic
45b92f50-83aa-11e3-a265-005056a8759d,Theocracy,Theocracy,Topic
beeecd33-a904-11e1-9412-005056900141,Therapy,Therapy,Topic
500de410-b952-11e1-8e9d-00505690014d,Tim Scott,Tim_Scott,Public Figure
48e9e350-b952-11e1-8e9d-00505690014d,Tim Walz,Tim_Walz,Public Figure
6f81cd60-c9ca-11e1-beea-005056a8759d,Tobacco pipes,Tobacco_pipes,Topic
bba96631-a904-11e1-9412-005056900141,Trains,Trains-Topic,Topic
4be40e90-c9bb-11e1-beea-005056a8759d,Transgender rights,Transgender_rights,Topic
532505b0-56c8-11e3-9e30-005056a8759d,Transport,Transport,Issue
bb750fd2-a904-11e1-9412-005056900141,Travel and Tourism,Travel_and_Tourism,Topic
ae0b2560-3fb6-11e2-bcb0-005056a8759d,True crime,True_crime,Topic
496d6af0-1e0a-11e2-8b86-005056a8759d,Tulsi Gabbard,Tulsi_Gabbard,Public Figure
1609b880-b3d4-11e1-993a-00505690014d,U.S. Army,U_S_Army,Institution
d49e64c0-8706-11e2-9a4b-005056a8759d,U.S. Bureau of Labor Statistics,U_S_Bureau_of_Labor_Statistics,Institution
af77a220-24e5-11e2-8a8a-005056a8759d,U.S. Congress,U_S_Congress,Topic
12c97540-c525-11e1-beea-005056a8759d,U.S. Constitution,U_S_Constitution,Topic
85d66d40-87bc-11e2-9a4b-005056a8759d,U.S. Equal Employment Opportunity Commission,U_S_Equal_Employment_Opportunity_Commission,Institution
35f8e110-5f33-11e2-812d-005056a8759d,U.S. House of Representatives,U_S_House_of_Representatives,Institution
9e2d9e10-86f7-11e2-9a4b-005056a8759d,U.S. Immigration and Customs Enforcement,U_S_Immigration_and_Customs_Enforcement,Institution
f5351620-87ba-11e2-9a4b-005056a8759d,U.S. Intelligence Community,U_S_Intelligence_Community,Institution
162556d0-b3d4-11e1-993a-00505690014d,U.S. Marine Corps,U_S_Marine_Corps,Institution
16132e60-b3d4-11e1-993a-00505690014d,U.S. Navy,U_S_Navy,Institution
3603b680-5f33-11e2-812d-005056a8759d,U.S. Senate,U_S_Senate,Institution
85efaed0-5f31-11e2-812d-005056a8759d,U.S. Supreme Court,U_S_Supreme_Court,Institution
db6ae35e-9d94-11ee-84a7-adce7c9145d6,Ukraine - Russia War,Ukraine_Russia_War,Issue
6ca683d0-f772-11e1-8e7c-005056a8759d,Underwear,Underwear,Topic
bb7955a1-a904-11e1-9412-005056900141,Unions,Unions,Issue
36151ba0-5f33-11e2-812d-005056a8759d,United Auto Workers,United_Auto_Workers,Institution
30d022c0-8701-11e2-9a4b-005056a8759d,United States Border Patrol,United_States_Border_Patrol,Institution
9ebf5c40-300f-11e2-8a8a-005056a8759d,United States Census,United_States_Census,Topic
85d24690-76fd-11e2-8fef-005056a8759d,United States Census Bureau,United_States_Census_Bureau,Institution
f61fa100-5906-11e2-9aac-005056a8759d,United States legal system,United_States_legal_system,Topic
b0daa4a0-b6f4-11e1-ab28-00505690014d,United States National Guard,United_States_National_Guard,Topic
b7065050-86f5-11e2-9a4b-005056a8759d,United States Secret Service,United_States_Secret_Service,Institution
bbfb7dd6-a904-11e1-9412-005056900141,Universities and Colleges,Universities_and_Colleges,Topic
bb750fdc-a904-11e1-9412-005056900141,University Education,University_Education,Topic
bb6e0b09-a904-11e1-9412-005056900141,Urban Planning and Design,Urban_Planning_and_Design,Topic
466bcd80-be40-11e1-9cb6-00505690014d,US foreign policy,US_foreign_policy,Topic
bc2266cc-a904-11e1-9412-005056900141,Veganism,Veganism,Topic
e8a2d4c0-ee08-11e1-af10-005056a8759d,Vegetable Gardening,Vegetable_Gardening,Topic
149f6110-aa28-11e3-aa94-005056a8759d,Vegetarian Cuisine,Vegetarian_Cuisine,Topic
bc5c1473-a904-11e1-9412-005056900141,Vegetarianism,Vegetarianism,Topic
1a677ad0-ca71-11e1-beea-005056a8759d,Veterans Affairs,Veterans_Affairs,Topic
95dfd6b0-9c69-11e2-9a4b-005056a8759d,Veterans and Homelessness,Veterans_and_Homelessness,Topic
47f881a0-ca6d-11e1-beea-005056a8759d,Vietnam veterans,Vietnam_veterans,Topic
31cdaaa0-3254-11e2-8a8a-005056a8759d,Vietnam War,Vietnam_War,Historical Event
15d555d0-c185-11e2-959a-005056a8759d,Virtualization,Virtualization,Topic
2f70883b-1cbb-11ee-9913-812e6a1ae28a,Vivek Ramaswamy,Vivek_Ramaswamy,Public Figure
bb7b9f90-a904-11e1-9412-005056900141,Vladimir Putin,Vladimir_Putin,Public Figure
bea039f4-9a2d-11ec-9686-5bc4f7b14930,Volodymyr Zelenskyy,Volodymyr_Zelenskyy,Public Figure
56dc8f70-56c8-11e3-9e30-005056a8759d,Voter Law,Voter_Law,Issue
0b504e40-f82b-11e1-8e7c-005056a8759d,Voter Registration,Voter_Registration,Topic
406a4160-eaae-11e1-af10-005056a8759d,Voting,Voting,Topic
c032c040-4b70-11e5-9438-005056a8759d,Voting Rights Act,Voting_Rights_Act,Historical Event
85f86160-5f31-11e2-812d-005056a8759d,The White House,The_White_House,Institution
bb153c94-a904-11e1-9412-005056900141,War & Military,War_Military,Topic
bbde58f3-a904-11e1-9412-005056900141,War in Afghanistan,War_in_Afghanistan,Issue
1c524e70-b576-11e1-9b52-00505690014d,War Journalism,War_Journalism,Topic
d113fbaa-07fd-11eb-b982-690f8453bb00,Washington Examiner / YouGov polls,Washington_Examiner_YouGov_polls,Topic
bb73b048-a904-11e1-9412-005056900141,Waste Management,Waste_Management,Topic
1da64bc0-fdae-11e1-8e7c-005056a8759d,Water,Water,Topic
69268080-6bc0-11e2-a9c1-005056a8759d,Weapons,Weapons,Topic
4596b480-6708-11e2-97e1-005056a8759d,Weather disasters,Weather_disasters,Topic
fe35a570-5e41-11e2-812d-005056a8759d,Wedding planning,Wedding_planning,Topic
bb6d47ad-a904-11e1-9412-005056900141,Weddings,Weddings,Topic
bd035111-a904-11e1-9412-005056900141,Weight loss,Weight_loss,Topic
331810f0-56c8-11e3-9e30-005056a8759d,Welfare,Welfare,Issue
bc020d8a-a904-11e1-9412-005056900141,Wildlife conservation,Wildlife_conservation,Topic
bbf71119-a904-11e1-9412-005056900141,Wine,Wine,Topic
68c2bb30-ed04-11e1-af10-005056a8759d,Women,Women-Topic,Topic
bd6742dc-a904-11e1-9412-005056900141,Women's Health,Womens_Health-Topic,Topic
bbde58fc-a904-11e1-9412-005056900141,Women's rights,Womens_rights,Topic
67c191e0-4b64-11e5-9438-005056a8759d,Women's suffrage,Womens_suffrage,Historical Event
36421710-3fce-11e2-bcb0-005056a8759d,Words,Words,Topic
1ce72450-df64-11e2-be1c-005056a8759d,Workers' compensation,Workers_compensation,Topic
b9d76170-96ea-11e2-9a4b-005056a8759d,Workforce Planning,Workforce_Planning,Topic
bae293cc-a904-11e1-9412-005056900141,World News,World_News,Topic
bb6dbcdb-a904-11e1-9412-005056900141,World War I,World_War_I,Historical Event
bb6dbcdd-a904-11e1-9412-005056900141,World War II,World_War_II,Historical Event
b7255480-67fd-11e2-94b7-005056a8759d,Xi Jinping,Xi_Jinping,Public Figure
cde42a10-a9ad-11ea-9ea1-97964cefe3ae,Yahoo News / YouGov polls,Yahoo_News_YouGov_polls,Topic
e4d768aa-cf31-11e9-804b-8d27303a2093,YouGov's Curiosity,YouGovs_Curiosity,Issue
da7e4c20-cb5e-11e1-beea-005056a8759d,Youth development,Youth_development,Topic
7cc4516d-5648-11f0-a85d-b3763ad4cba9,Zohran Mamdani,Zohran_Mamdani,Public Figure
448496f0-ca75-11e1-beea-005056a8759d,Zoning,Zoning,Topic
