,qnum,orig_label,question,prompt,response,total,dem,ind,rep
24,6,6,State Government Apologize for Slavery,DoyouthinkthatyourstategovernmentshouldorshouldnotapologizetoBlackAmericansfortheslaverythat,Should,38,61,34,18
25,6,6,State Government Apologize for Slavery,DoyouthinkthatyourstategovernmentshouldorshouldnotapologizetoBlackAmericansfortheslaverythat,Should not,46,20,46,75
26,6,6,State Government Apologize for Slavery,DoyouthinkthatyourstategovernmentshouldorshouldnotapologizetoBlackAmericansfortheslaverythat,Not sure,16,18,20,8
27,6,6,State Government Apologize for Slavery,DoyouthinkthatyourstategovernmentshouldorshouldnotapologizetoBlackAmericansfortheslaverythat,Totals,100,99,100,101
28,7,7,Government Reparations for Black Americans,Do you think the U.S. government should or should not make cash payments to all Black Americans?,Should,24,42,20,9
29,7,7,Government Reparations for Black Americans,Do you think the U.S. government should or should not make cash payments to all Black Americans?,Should not,58,27,61,88
30,7,7,Government Reparations for Black Americans,Do you think the U.S. government should or should not make cash payments to all Black Americans?,Not sure,19,31,20,3
31,7,7,Government Reparations for Black Americans,Do you think the U.S. government should or should not make cash payments to all Black Americans?,Totals,101,100,101,100
32,8,8,Government Reparations for Black Slave Descendents,Do you think the U.S. government should or should not make cash payments to Black Americans who are,Should,31,53,28,10
33,8,8,Government Reparations for Black Slave Descendents,Do you think the U.S. government should or should not make cash payments to Black Americans who are,Should not,53,22,55,86
34,8,8,Government Reparations for Black Slave Descendents,Do you think the U.S. government should or should not make cash payments to Black Americans who are,Not sure,16,25,18,4
35,8,8,Government Reparations for Black Slave Descendents,Do you think the U.S. government should or should not make cash payments to Black Americans who are,Totals,100,100,101,100
36,9,9,Impact of Slavery on Wealth,"Do you think the impact of slavery is a major factor, a minor factor, or not a factor in lower average wealth",Major factor,34,61,29,9
37,9,9,Impact of Slavery on Wealth,"Do you think the impact of slavery is a major factor, a minor factor, or not a factor in lower average wealth",Minor factor,24,24,22,27
38,9,9,Impact of Slavery on Wealth,"Do you think the impact of slavery is a major factor, a minor factor, or not a factor in lower average wealth",Not a factor at all,31,6,32,59
39,9,9,Impact of Slavery on Wealth,"Do you think the impact of slavery is a major factor, a minor factor, or not a factor in lower average wealth",Not sure,11,10,16,6
40,9,9,Impact of Slavery on Wealth,"Do you think the impact of slavery is a major factor, a minor factor, or not a factor in lower average wealth",Totals,100,101,99,101
41,10,10,Effect of Reparations for Black Americans,"If the U.S. government were to make cash payments to Black Americans who are descendants of slaves, do",Decrease racial divisions,8,10,7,6
42,10,10,Effect of Reparations for Black Americans,"If the U.S. government were to make cash payments to Black Americans who are descendants of slaves, do",Increase racial divisions,52,41,50,67
43,10,10,Effect of Reparations for Black Americans,"If the U.S. government were to make cash payments to Black Americans who are descendants of slaves, do",Have no effect on racial divisions,23,24,25,20
44,10,10,Effect of Reparations for Black Americans,"If the U.S. government were to make cash payments to Black Americans who are descendants of slaves, do",Not sure,17,25,18,6
45,10,10,Effect of Reparations for Black Americans,"If the U.S. government were to make cash payments to Black Americans who are descendants of slaves, do",Totals,100,100,100,99
46,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,All of them,6,6,7,2
47,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,Most of them,23,36,19,13
48,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,Half of them,13,18,12,8
49,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,Some of them,31,17,29,52
50,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,None of them,4,1,6,4
51,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,Not sure,24,21,28,21
52,11,11,How Many Black Americans are Descendents of Slaves,What proportion of Black Americans today do you think are descendants of slaves?,Totals,101,99,101,100
53,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Very easy,8,8,9,6
54,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Somewhat easy,17,25,12,15
55,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Not very easy,30,34,33,21
56,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Not easy at all,32,17,30,52
57,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Not sure,13,15,15,7
58,12,12,Ease of Identifying Slave Descendents,HoweasydoyouthinkitwouldbefortheU.S.governmenttoidentifywhichBlackAmericansaredescendants,Totals,100,99,99,101
59,13,13,Company Reparations for Black Americans,Do you think private companies who have profited from American slavery should or should not make cash,Should,36,64,29,14
60,13,13,Company Reparations for Black Americans,Do you think private companies who have profited from American slavery should or should not make cash,Should not,44,15,46,76
61,13,13,Company Reparations for Black Americans,Do you think private companies who have profited from American slavery should or should not make cash,Not sure,20,21,26,10
62,13,13,Company Reparations for Black Americans,Do you think private companies who have profited from American slavery should or should not make cash,Totals,100,100,101,100
63,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",are the descendants of slaves,11,17,8,10
64,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",of slaves,22,33,20,13
65,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",of slaves,19,21,21,13
66,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",who are the descendants of slaves,33,10,33,60
67,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",Not sure,14,20,17,4
68,14,14B,Policies to Reduce Inequality Between Black and White Americans — Companies giving an advantage in hiring and promotions to Black,"How much, if at all, do you think the following would do to reduce inequality between Black people and white",Totals,99,101,99,100
69,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,A major problem,13,21,10,9
70,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,A minor problem,26,35,26,14
71,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,Not a problem,16,16,16,15
72,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,Nothing at all,32,9,33,57
73,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,Not sure,13,19,15,5
74,15,14C,Policies to Reduce Inequality Between Black and White Americans — Universities giving an advantage in admissions decisions to Black,How big of a problem is racism in our society today?,Totals,100,100,100,100
75,16,15,Problem of Racism in Society,"Do you think that discrimination against Black Americans in the following is currently a problem, was a",The housing market,55,80,50,31
76,16,15,Problem of Racism in Society,"Do you think that discrimination against Black Americans in the following is currently a problem, was a",The banking industry,37,17,40,55
77,16,15,Problem of Racism in Society,"Do you think that discrimination against Black Americans in the following is currently a problem, was a",The health care system,9,2,10,14
78,16,15,Problem of Racism in Society,"Do you think that discrimination against Black Americans in the following is currently a problem, was a",The education system,101,99,100,100
79,17,16A,Inequalities Between Black and White Americans — The housing market,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery",Slave,44,65,42,21
80,17,16A,Inequalities Between Black and White Americans — The housing market,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery",Enslaved person,29,17,27,47
81,17,16A,Inequalities Between Black and White Americans — The housing market,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery",Neither,11,4,13,16
82,17,16A,Inequalities Between Black and White Americans — The housing market,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery",Not sure,16,13,19,16
83,17,16A,Inequalities Between Black and White Americans — The housing market,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery",Totals,100,99,101,100
84,18,16B,Inequalities Between Black and White Americans — The banking industry,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,34,56,31,13
85,18,16B,Inequalities Between Black and White Americans — The banking industry,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,27,16,26,42
86,18,16B,Inequalities Between Black and White Americans — The banking industry,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,15,4,14,28
87,18,16B,Inequalities Between Black and White Americans — The banking industry,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,24,23,30,16
88,18,16B,Inequalities Between Black and White Americans — The banking industry,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,99,101,99
89,19,16C,Inequalities Between Black and White Americans — The health care system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,44,72,41,16
90,19,16C,Inequalities Between Black and White Americans — The health care system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,27,14,26,43
91,19,16C,Inequalities Between Black and White Americans — The health care system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,14,5,13,27
92,19,16C,Inequalities Between Black and White Americans — The health care system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,15,9,20,14
93,19,16C,Inequalities Between Black and White Americans — The health care system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,100,100,100
94,20,16D,Inequalities Between Black and White Americans — The education system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,43,69,37,20
95,20,16D,Inequalities Between Black and White Americans — The education system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,32,13,32,55
96,20,16D,Inequalities Between Black and White Americans — The education system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,11,5,13,15
97,20,16D,Inequalities Between Black and White Americans — The education system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,13,12,17,10
98,20,16D,Inequalities Between Black and White Americans — The education system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,99,99,99,100
99,21,16E,Inequalities Between Black and White Americans — The job market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,43,69,37,20
100,21,16E,Inequalities Between Black and White Americans — The job market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,31,17,30,48
101,21,16E,Inequalities Between Black and White Americans — The job market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,10,3,11,18
102,21,16E,Inequalities Between Black and White Americans — The job market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,16,12,22,14
103,21,16E,Inequalities Between Black and White Americans — The job market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,101,100,100
104,22,16F,Inequalities Between Black and White Americans — The public transportation system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,25,44,19,11
105,22,16F,Inequalities Between Black and White Americans — The public transportation system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,41,28,42,55
106,22,16F,Inequalities Between Black and White Americans — The public transportation system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,14,4,16,22
107,22,16F,Inequalities Between Black and White Americans — The public transportation system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,20,24,23,13
108,22,16F,Inequalities Between Black and White Americans — The public transportation system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,100,100,101
109,23,16G,Inequalities Between Black and White Americans — The dating market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,18,26,17,11
110,23,16G,Inequalities Between Black and White Americans — The dating market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,25,21,24,33
111,23,16G,Inequalities Between Black and White Americans — The dating market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,21,10,21,36
112,23,16G,Inequalities Between Black and White Americans — The dating market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,35,43,39,20
113,23,16G,Inequalities Between Black and White Americans — The dating market,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,99,100,101,100
114,24,16H,Inequalities Between Black and White Americans — The criminal justice system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,58,82,53,39
115,24,16H,Inequalities Between Black and White Americans — The criminal justice system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,19,10,16,35
116,24,16H,Inequalities Between Black and White Americans — The criminal justice system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,10,3,12,14
117,24,16H,Inequalities Between Black and White Americans — The criminal justice system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,13,6,18,12
118,24,16H,Inequalities Between Black and White Americans — The criminal justice system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,101,99,100
119,25,16I,Inequalities Between Black and White Americans — The political system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Currently a problem,46,71,43,22
120,25,16I,Inequalities Between Black and White Americans — The political system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",anymore,27,13,27,44
121,25,16I,Inequalities Between Black and White Americans — The political system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Was never a problem,12,4,11,22
122,25,16I,Inequalities Between Black and White Americans — The political system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Not sure,15,12,19,12
123,25,16I,Inequalities Between Black and White Americans — The political system,"Do you think that discrimination against Black Americans in the following is currently a problem, was a problem in the past but isn’t anymore, or was never a",Totals,100,100,100,100
124,26,17,Appropriateness of Slave or Enslaved Person,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery system, forced to work against their will under",Slave,45,43,41,53
125,26,17,Appropriateness of Slave or Enslaved Person,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery system, forced to work against their will under",Enslaved person,44,56,40,36
126,26,17,Appropriateness of Slave or Enslaved Person,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery system, forced to work against their will under",Neither,11,7,15,10
127,26,17,Appropriateness of Slave or Enslaved Person,"Which of the following do you consider to be appropriate terms for people who were, in the American slavery system, forced to work against their will under",Not sure,19,18,24,13
