,qnum,orig_label,question,prompt,response,total,dem,ind,rep
30,6,3,Inﬂation U.S. vs. Global,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,College tuition and fees,69,76,63,68
31,6,3,Inﬂation U.S. vs. Global,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Airfare,2,2,2,2
32,6,3,Inﬂation U.S. vs. Global,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,school,9,7,13,7
33,6,3,Inﬂation U.S. vs. Global,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Housing,100,100,100,101
34,7,4,Understanding of Inﬂation Causes,Would you say that inﬂation is affecting you personally more or less than it is affecting other Americans?,Much more than other Americans,18,12,21,21
35,7,4,Understanding of Inﬂation Causes,Would you say that inﬂation is affecting you personally more or less than it is affecting other Americans?,Somewhat more than other Americans,49,51,42,56
36,7,4,Understanding of Inﬂation Causes,Would you say that inﬂation is affecting you personally more or less than it is affecting other Americans?,About as much as other Americans,25,29,27,18
37,7,4,Understanding of Inﬂation Causes,Would you say that inﬂation is affecting you personally more or less than it is affecting other Americans?,Somewhat less than other Americans,8,8,10,5
38,7,4,Understanding of Inﬂation Causes,Would you say that inﬂation is affecting you personally more or less than it is affecting other Americans?,Much less than other Americans,100,100,100,100
39,8,5,Understanding of Inﬂation Solutions,Is your household’s income...?,Growing faster than inﬂation,16,14,16,18
40,8,5,Understanding of Inﬂation Solutions,Is your household’s income...?,Just keeping up with inﬂation,36,32,32,45
41,8,5,Understanding of Inﬂation Solutions,Is your household’s income...?,Falling behind inﬂation,36,42,36,30
42,8,5,Understanding of Inﬂation Solutions,Is your household’s income...?,Not sure,12,12,16,7
43,8,5,Understanding of Inﬂation Solutions,Is your household’s income...?,Totals,100,100,100,100
44,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Would be able,68,58,68,81
45,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Beyond control,16,26,13,11
46,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",No opinion,4,5,4,1
47,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Decreased some,0,0,1,0
48,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Decreased a lot,1,0,1,2
49,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Not sure,10,11,13,5
50,9,6A,Changing Cost of Goods and Services — Hospital services,"Do you think an effective president would be able to control inﬂation, or is that something beyond any presi-",Totals,99,100,100,100
51,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Spend more money,63,56,68,67
52,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Spend less money,16,23,11,13
53,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Neither,4,3,7,1
54,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Not sure,1,1,2,0
55,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Decreased a lot,1,2,0,0
56,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Not sure,14,14,11,18
57,10,6B,Changing Cost of Goods and Services — College tuition and fees,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Totals,99,99,99,99
58,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",gouging,45,41,44,51
59,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",spendingonsocialservices,30,36,21,34
60,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",Russia,6,6,9,2
61,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",Reducing aid to Ukraine,2,3,1,1
62,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",working-age people,1,3,1,0
63,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",production,16,12,23,12
64,11,6C,Changing Cost of Goods and Services — Airfare,"Regardless of whether you support or oppose it, do you think that each of the following would increase or",corporations,100,101,99,100
65,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Democratic Party,58,52,60,63
66,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Republican Party,17,20,13,19
67,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Neither party,4,5,4,3
68,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Not sure,1,1,1,1
69,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Decreased a lot,1,3,1,0
70,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Not sure,18,19,21,14
71,12,6D,Changing Cost of Goods and Services — Child care and nursery school,Which party do you think has a more effective plan to reduce inﬂation?,Totals,99,100,100,100
72,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",Democrats,77,72,77,83
73,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",Republicans,14,19,10,13
74,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",The supply chain,4,6,5,1
75,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",The level of consumer demand,1,1,2,1
76,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",Large corporations seeking maximum proﬁts,1,1,0,1
77,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",The COVID-19 pandemic,4,2,6,3
78,13,6E,Changing Cost of Goods and Services — Housing,"How much, if at all, do you blame each of the following for inﬂation?",The war in Ukraine,101,101,100,102
79,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,inﬂation by printing too much money,65,55,67,72
80,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,U.S. government alone cannot solve,24,36,18,21
81,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,causing prices to rise,4,4,6,2
82,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,so inﬂation is not unusual,1,2,0,0
83,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,the price of gold,2,1,3,1
84,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,Not sure,4,2,6,4
85,14,6F,Changing Cost of Goods and Services — Food and beverages,Do you think the following is true or false?,Totals,100,100,100,100
86,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Much higher,64,55,62,79
87,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Somewhat higher,21,33,16,14
88,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",About the same,5,3,8,3
89,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Somewhat lower,1,0,1,0
90,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Much lower,1,3,0,0
91,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Not sure,8,7,12,4
92,15,6G,Changing Cost of Goods and Services — New cars,"Compared to 12 months ago, do you think the rate of inﬂation in your area now is...?",Totals,100,101,99,100
93,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Much higher,41,32,45,46
94,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Somewhat higher,42,46,38,42
95,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",About the same,6,7,7,2
96,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Somewhat lower,2,2,1,3
97,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Much lower,0,0,0,0
98,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Not sure,9,13,8,7
99,16,6H,Changing Cost of Goods and Services — Household furnishings,"Compared to 12 months ago, do you think the price of goods and services in your area now is...?",Totals,100,100,99,100
100,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,36,28,36,44
101,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,46,50,39,50
102,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,8,10,12,2
103,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,3,4,2,1
104,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,1,1,1,0
105,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,7,7,10,3
106,17,6I,Changing Cost of Goods and Services — Clothing,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,101,100,100,100
107,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,29,25,33,28
108,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,36,39,25,45
109,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,14,13,16,13
110,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,9,11,9,7
111,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,3,2,4,2
112,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,9,9,12,4
113,18,6J,Changing Cost of Goods and Services — Cellphone services,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,100,99,99,99
114,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,34,30,41,31
115,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,27,24,22,37
116,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,8,6,14,3
117,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,10,12,5,13
118,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,1,2,2,0
119,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,19,26,17,16
120,19,6K,Changing Cost of Goods and Services — Computer software,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,99,100,101,100
121,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,34,29,31,42
122,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,31,31,28,35
123,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,9,8,16,2
124,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,3,4,3,1
125,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,3,5,2,1
126,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,21,23,21,19
127,20,6L,Changing Cost of Goods and Services — Toys,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,101,100,101,100
128,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,22,18,27,22
129,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,30,30,26,35
130,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,12,14,12,7
131,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,19,16,20,19
132,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,7,12,5,5
133,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,11,11,10,12
134,21,6M,Changing Cost of Goods and Services — TVs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,101,101,100,100
135,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,66,55,63,82
136,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,22,33,22,11
137,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,6,3,10,2
138,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,1,2,1,1
139,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,1,2,0,1
140,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,3,4,2,3
141,22,6N,Changing Cost of Goods and Services — Gasoline,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,99,99,98,100
142,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,54,45,57,62
143,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,34,41,28,32
144,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,4,3,8,1
145,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,1,0,1,2
146,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,1,1,0,1
147,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,6,10,6,2
148,23,6O,Changing Cost of Goods and Services — Utilities,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,100,100,100,100
149,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased a lot,52,53,55,48
150,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Increased some,26,32,14,37
151,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,No change,7,5,12,3
152,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased some,3,4,3,2
153,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Decreased a lot,1,1,2,1
154,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Not sure,10,6,14,10
155,24,6P,Changing Cost of Goods and Services — Prescription drugs,Would you say that the cost of each of the following has increased or decreased over the past 20 years?,Totals,99,101,100,101
156,25,8,Income Keeping Up With Inﬂation,Is your household’s income...?,in ation,5,7,4,3
157,25,8,Income Keeping Up With Inﬂation,Is your household’s income...?,in ation,37,44,33,34
158,25,8,Income Keeping Up With Inﬂation,Is your household’s income...?,Falling behind in ation,49,42,49,57
159,25,8,Income Keeping Up With Inﬂation,Is your household’s income...?,Not sure,9,7,14,6
160,25,8,Income Keeping Up With Inﬂation,Is your household’s income...?,Totals,100,100,100,100
161,26,9,President Control Over Inﬂation,"Do you think an effective president would be able to control inﬂation, or is that something beyond any president’s control?",Would be able,47,30,41,74
162,26,9,President Control Over Inﬂation,"Do you think an effective president would be able to control inﬂation, or is that something beyond any president’s control?",Beyond control,37,53,38,16
163,26,9,President Control Over Inﬂation,"Do you think an effective president would be able to control inﬂation, or is that something beyond any president’s control?",No opinion,17,17,21,10
164,26,9,President Control Over Inﬂation,"Do you think an effective president would be able to control inﬂation, or is that something beyond any president’s control?",Totals,101,100,100,100
165,27,10,Government Inﬂation Response Spending,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Spend more money,11,13,11,8
166,27,10,Government Inﬂation Response Spending,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Spend less money,32,34,33,28
167,27,10,Government Inﬂation Response Spending,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Neither,28,19,31,37
168,27,10,Government Inﬂation Response Spending,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Not sure,29,34,25,27
169,27,10,Government Inﬂation Response Spending,"In periods of high inﬂation, do you think the government should enact policies that encourage people to...?",Totals,100,100,100,100
170,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,21,23,20,27
171,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,19,18,20,28
172,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Totals,99,100,101,100
173,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,6,3,9,6
174,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,6,8,4,7
175,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",No effect on in ation,20,13,18,30
176,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,27,26,28,28
177,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,21,35,15,15
178,28,11A,Impact of Policies on Inﬂation — Fining companies for price gouging,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,19,15,25,14
179,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,15,19,12,17
180,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,21,15,26,24
181,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Totals,100,101,100,101
182,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,7,8,10,1
183,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,10,16,7,9
184,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",No effect on in ation,25,32,24,20
185,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,22,18,22,26
186,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,15,9,14,23
187,29,11B,Impact of Policies on Inﬂation — Reducing government spending on social services,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,21,17,23,21
188,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,6,8,5,8
189,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,35,28,40,44
190,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Totals,100,99,100,101
191,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,4,3,8,2
192,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,5,7,4,6
193,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",No effect on in ation,34,33,35,32
194,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,16,21,12,16
195,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,6,6,6,6
196,30,11C,Impact of Policies on Inﬂation — Removing sanctions on Russia,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,35,31,36,38
197,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,18,18,19,17
198,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Not sure,22,19,25,35
199,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",Totals,100,101,100,100
200,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,3,3,3,4
201,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,6,6,6,6
202,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",No effect on in ation,33,42,36,20
203,31,11D,Impact of Policies on Inﬂation — Reducing aid to Ukraine,"Regardless of whether you support or oppose it, do you think that each of the following would increase or decrease inﬂation?",in ation,18,19,11,23
