,qnum,orig_label,question,prompt,response,total,dem,ind,rep
25,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",10,51,58,35,58
26,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",9,33,41,29,28
27,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",8,36,32,29,45
28,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",7,10,5,15,10
29,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",6,8,10,8,5
30,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",5,14,12,19,12
31,5,3C,Support or Oppose Religion in Schools — Teaching about world religions as part of required social studies curricula,"HowmanyoftheTenCommandmentsdoyouthinkyoucouldcurrentlylist,withoutconsultingoutsidesources?",4,101,100,100,100
32,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Catholicism,49,51,47,49
33,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Protestantism,32,34,30,32
34,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Judaism,35,36,34,34
35,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Jehovah’s Witnesses,9,10,8,10
36,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Latter Day Saints (Mormonism),9,9,9,8
37,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",Islam,15,12,19,15
38,6,3D,Support or Oppose Religion in Schools — Requiring schools to accommodate students’ religious holidays,"Toyourknowledge,whichofthefollowingreligionsbelievethattheTenCommandmentsareadirectexpression",None of the above,100,101,100,99
39,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,The Bible is the literal word of God,47,69,35,36
40,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,The Bible is inspired by God but not all of it should be taken literally,44,65,36,32
41,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,The Bible is a human-written book of history and moral teachings,24,15,24,33
42,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,Not sure,8,8,10,6
43,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,Strongly oppose,13,3,14,22
44,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,Not sure,11,9,15,8
45,7,3E,Support or Oppose Religion in Schools — Teaching about evolution in science classes,Which of the following comes closest to your view about the Bible?,Totals,100,100,99,101
46,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Very religious,37,25,19,67
47,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Somewhat religious,28,17,20,48
48,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Not very religious,32,40,27,30
49,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Not at all religious,11,14,13,7
50,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Not sure,12,17,15,5
51,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Not sure,16,12,25,11
52,8,3F,Support or Oppose Religion in Schools — Allowing student-led religious clubs to meet on school property,"Would you say that when you were growing up, your family was...?",Totals,99,100,100,101
53,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Protestant,33,33,74,73
54,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Roman Catholic,41,19,36,69
55,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Mormon,18,21,20,14
56,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Eastern or Greek Orthodox,10,16,10,3
57,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Jewish,17,33,13,6
58,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Muslim,14,11,20,9
59,9,3G,Support or Oppose Religion in Schools — Allowing parents to opt their children out of lessons involving LGBTQ+-related topics on religious,"What religion, if any, was your family affiliated with when you were growing up? Select all that apply.",Buddhist,100,100,99,101
60,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",More than once a week,24,9,15,53
61,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",Once a week,26,22,20,39
62,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",Once or twice a month,29,27,26,33
63,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",A few times a year,13,17,15,4
64,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",Seldom,19,24,17,15
65,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",Never,14,10,21,9
66,10,3H,Support or Oppose Religion in Schools — Allowing time during the school day for student prayer or religious reflection,"Aside from weddings and funerals, how often did you attend religious services when you were growing up?",Don’t know,101,100,99,100
67,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,A public school,18,1,17,36
68,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,A private religious school,20,14,20,25
69,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,A private non-religious school,29,27,26,33
70,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,Homeschool,14,16,15,11
71,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,Other,17,24,15,11
72,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,Did not go to school,21,19,24,20
73,11,3I,"Support or Oppose Religion in Schools — Allowing religious texts — such as the Bible, Torah, or Quran — to be used in literature classes",Which of the following types of schools have you attended? Select all that apply.,Totals,101,100,100,100
74,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,schools,10,5,50,47
75,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Public schools,20,5,19,34
76,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Private religious schools,26,21,23,34
77,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Homeschool,13,15,17,8
78,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Strongly oppose,23,42,20,9
79,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Not sure,18,16,21,16
80,12,3J,Support or Oppose Religion in Schools — Teaching about Christianity as part of a required social studies curricula,Do you have a favorable or an unfavorable opinion of the following types of schools?,Totals,100,99,100,101
81,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Net Support - Oppose,8,45,48,15
82,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Strongly support,23,13,18,37
83,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Somewhat support,22,21,18,26
84,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Somewhat oppose,10,11,10,9
85,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Strongly oppose,26,41,28,8
86,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Not sure,20,14,25,19
87,13,3K,Support or Oppose Religion in Schools — Providing public vouchers that can be used for tuition at religious schools,Do you support or oppose the following in public schools?,Totals,101,100,99,99
88,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Net Support - Oppose,3,42,40,15
89,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Strongly support,20,15,17,27
90,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Somewhat support,22,18,13,37
91,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Somewhat oppose,14,14,16,11
92,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Strongly oppose,25,37,26,11
93,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Not sure,19,16,28,14
94,14,3L,Support or Oppose Religion in Schools — Allowing school staff to lead students in silent non-denominational prayer,Do you support or oppose the following in public schools?,Totals,100,100,100,100
95,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Net Support - Oppose,0,36,33,12
96,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Strongly support,18,13,14,26
97,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Somewhat support,22,12,21,33
98,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Somewhat oppose,13,9,18,13
99,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Strongly oppose,27,48,23,11
100,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Not sure,20,19,25,17
101,15,3M,Support or Oppose Religion in Schools — Requiring the teaching of creationism in science classes that teach evolution,Do you support or oppose the following in public schools?,Totals,100,101,101,100
102,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Net Support - Oppose -,38,38,4,20
103,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Strongly support,17,9,12,30
104,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Somewhat support,22,16,20,29
105,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Somewhat oppose,14,14,16,10
106,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Strongly oppose,28,46,27,11
107,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Not sure,20,16,25,19
108,16,3N,Support or Oppose Religion in Schools — Allowing school districts to employ religious chaplains to counsel students,Do you support or oppose the following in public schools?,Totals,101,101,100,99
109,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Net Support - Oppose -,28,23,4,7
110,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Strongly support,18,13,13,29
111,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Somewhat support,19,10,23,23
112,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Somewhat oppose,16,17,15,16
113,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Strongly oppose,26,39,29,9
114,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Not sure,22,20,22,23
115,17,3O,Support or Oppose Religion in Schools — Teaching abstinence-only sex education classes,Do you support or oppose the following in public schools?,Totals,101,99,102,100
116,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Net Support - Oppose -,45,39,8,24
117,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Strongly support,19,11,10,35
118,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Somewhat support,19,9,18,29
119,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Somewhat oppose,13,13,18,8
120,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Strongly oppose,30,52,29,10
121,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Not sure,19,16,25,17
122,18,3P,Support or Oppose Religion in Schools — Allowing school staff to lead students in Christian prayer,Do you support or oppose the following in public schools?,Totals,100,101,100,99
123,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Net Support - Oppose -,43,52,1,7
124,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Strongly support,23,47,19,4
125,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Somewhat support,16,21,17,10
126,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Somewhat oppose,11,6,14,14
127,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Strongly oppose,35,19,32,54
128,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Not sure,15,8,18,17
129,20,3R,Support or Oppose Religion in Schools — Teaching about LGBTQ+ people in sex education classes,Do you support or oppose the following in public schools?,Totals,100,101,100,99
130,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Strongly support,9,7,7,13
131,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Somewhat support,20,19,20,22
132,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Somewhat oppose,18,21,16,18
133,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Strongly oppose,37,45,36,31
134,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Not sure,15,8,21,17
135,24,3V,Support or Oppose Religion in Schools — Allowing teachers to express their personal religious beliefs to students,Do you support or oppose the following in public schools?,Totals,99,100,100,101
136,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Strongly support,6,9,7,2
137,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Somewhat support,10,14,10,7
138,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Somewhat oppose,15,18,15,13
139,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Strongly oppose,52,46,48,62
140,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Not sure,17,12,20,17
141,25,3W,Support or Oppose Religion in Schools — Allowing teachers to criticize religion to students,Do you support or oppose the following in public schools?,Totals,100,99,100,101
142,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Net Agree - Disagree,54,35,44,83
143,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,40,23,32,64
144,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,31,38,31,24
145,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat disagree,8,15,7,3
146,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly disagree,9,11,12,3
147,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Not sure,12,13,17,5
148,26,4A,Believe Statements About Ten Commandments — They are relevant to how people should live today,Do you agree or disagree with the following regarding the Ten Commandments?,Totals,100,100,99,99
149,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Net Agree - Disagree,46,29,37,71
150,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,35,22,27,57
151,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,32,38,32,27
152,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat disagree,8,9,7,8
153,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly disagree,13,22,15,4
154,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Not sure,11,9,18,5
155,27,4B,Believe Statements About Ten Commandments — I attempt to follow them in my daily life,Do you agree or disagree with the following regarding the Ten Commandments?,Totals,99,100,99,101
156,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Net Agree - Disagree,36,10,31,68
157,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,40,23,33,65
158,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,20,24,23,14
159,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat disagree,9,10,8,7
160,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly disagree,16,26,16,5
161,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Not sure,15,17,19,8
162,28,4C,Believe Statements About Ten Commandments — They are a direct expression of God’s will for how people should behave,Do you agree or disagree with the following regarding the Ten Commandments?,Totals,100,100,99,99
163,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Net Agree - Disagree,31,4,27,63
164,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,39,25,34,59
165,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,15,14,15,16
166,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat disagree,6,8,6,5
167,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly disagree,16,27,15,7
168,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Not sure,23,27,30,13
169,29,4D,Believe Statements About Ten Commandments — They were directly given by God to Moses,Do you agree or disagree with the following regarding the Ten Commandments?,Totals,99,101,100,100
170,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,10,17,8,4
171,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,11,15,13,6
172,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat disagree,22,30,20,14
173,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly disagree,46,27,42,70
174,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Not sure,11,11,16,6
175,32,4G,Believe Statements About Ten Commandments — They are outdated and no longer relevant to modern society,Do you agree or disagree with the following regarding the Ten Commandments?,Totals,100,100,99,100
176,33,4H,Believe Statements About Ten Commandments — They have done more harm than good,Do you agree or disagree with the following regarding the Ten Commandments?,Strongly agree,8,13,8,3
177,33,4H,Believe Statements About Ten Commandments — They have done more harm than good,Do you agree or disagree with the following regarding the Ten Commandments?,Somewhat agree,9,11,11,4
