,qnum,orig_label,question,prompt,response,total,dem,ind,rep
59,10,2I,Trust Sources for Health Information — Pharmaceutical companies,"As sources of health information, would you say the following are...?",Not sure,6,5,10,3
60,10,2I,Trust Sources for Health Information — Pharmaceutical companies,"As sources of health information, would you say the following are...?",Totals,100,100,100,100
61,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Very trustworthy,5,8,3,3
62,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Somewhat trustworthy,41,44,37,41
63,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Not very trustworthy,32,30,33,32
64,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Not at all trustworthy,10,6,12,12
65,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Not sure,13,12,14,12
66,11,2J,Trust Sources for Health Information — Online health forums,"As sources of health information, would you say the following are...?",Totals,101,100,99,100
67,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Very trustworthy,4,5,2,6
68,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Somewhat trustworthy,19,16,20,21
69,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Not very trustworthy,31,30,30,33
70,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Not at all trustworthy,28,33,29,22
71,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Not sure,18,16,19,18
72,12,2K,Trust Sources for Health Information — Folklore,"As sources of health information, would you say the following are...?",Totals,100,100,100,100
73,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Very trustworthy,3,4,1,4
74,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Somewhat trustworthy,10,11,8,10
75,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Not very trustworthy,32,32,34,31
76,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Not at all trustworthy,47,46,45,49
77,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Not sure,8,7,11,6
78,13,2L,Trust Sources for Health Information — Social media influencers,"As sources of health information, would you say the following are...?",Totals,100,100,99,100
79,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Definitely true,36,35,36,37
80,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Probably true,40,40,39,40
81,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Probably not true,16,17,18,13
82,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Definitely not true,6,6,4,6
83,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Not sure,3,2,3,3
84,14,3A,Health Beliefs — You need to drink eight glasses of water a day,Do you think the following is...?,Totals,101,100,100,99
85,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Definitely true,32,37,28,32
86,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Probably true,43,39,41,51
87,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Probably not true,12,14,14,7
88,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Definitely not true,4,5,5,3
89,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Not sure,8,5,13,7
90,15,3B,Health Beliefs — Eating late at night leads to weight gain,Do you think the following is...?,Totals,99,100,101,100
91,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Definitely true,30,32,28,29
92,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Probably true,45,40,45,51
93,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Probably not true,12,12,14,10
94,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Definitely not true,8,9,9,6
95,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Not sure,6,8,5,5
96,16,3C,Health Beliefs — Sugar makes children hyperactive,Do you think the following is...?,Totals,101,101,101,101
97,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Definitely true,22,23,24,19
98,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Probably true,41,36,42,47
99,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Probably not true,16,18,14,17
100,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Definitely not true,11,14,8,12
101,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Not sure,9,9,13,6
102,17,3D,Health Beliefs — Stress causes gray hair,Do you think the following is...?,Totals,99,100,101,101
103,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Definitely true,21,26,19,16
104,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Probably true,43,34,46,49
105,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Probably not true,18,22,15,17
106,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Definitely not true,11,11,11,9
107,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Not sure,8,7,10,8
108,18,3E,Health Beliefs — Sitting too close to the TV damages your vision,Do you think the following is...?,Totals,101,100,101,99
109,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Definitely true,21,22,16,24
110,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Probably true,30,26,29,34
111,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Probably not true,15,16,15,13
112,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Definitely not true,16,21,16,11
113,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Not sure,19,15,24,18
114,19,3F,Health Beliefs — Women living together synchronize their menstrual cycles,Do you think the following is...?,Totals,101,100,100,100
115,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Definitely true,18,22,15,17
116,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Probably true,41,38,40,45
117,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Probably not true,23,24,22,22
118,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Definitely not true,7,5,7,9
119,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Not sure,12,11,15,8
120,20,3G,Health Beliefs — Reading in dim light damages your vision,Do you think the following is...?,Totals,101,100,99,101
121,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Definitely true,19,18,17,23
122,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Probably true,49,45,48,54
123,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Probably not true,15,18,15,12
124,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Definitely not true,6,9,6,3
125,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Not sure,11,11,14,8
126,21,3H,Health Beliefs — Vitamin C prevents colds,Do you think the following is...?,Totals,100,101,100,100
127,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Definitely true,18,18,17,18
128,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Probably true,42,37,43,45
129,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Probably not true,15,18,12,18
130,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Definitely not true,5,8,7,1
131,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Not sure,20,20,22,18
132,22,3I,Health Beliefs — Honey helps with seasonal allergies,Do you think the following is...?,Totals,100,101,101,100
133,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Definitely true,16,20,14,14
134,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Probably true,30,28,26,36
135,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Probably not true,17,20,18,14
136,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Definitely not true,11,12,9,12
137,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Not sure,26,21,33,24
138,23,3J,Health Beliefs — Drinking milk causes mucus production,Do you think the following is...?,Totals,100,101,100,100
139,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Definitely true,15,16,15,15
140,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Probably true,33,30,36,34
141,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Probably not true,24,23,21,27
142,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Definitely not true,15,15,17,14
143,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Not sure,13,15,12,10
144,24,3K,Health Beliefs — Eating before swimming causes cramps,Do you think the following is...?,Totals,100,99,101,100
145,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Definitely true,15,16,15,15
146,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Probably true,39,35,39,44
147,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Probably not true,22,22,22,21
148,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Definitely not true,10,13,9,9
149,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Not sure,13,13,16,10
150,25,3L,Health Beliefs — Cranberry juice cures urinary tract infections,Do you think the following is...?,Totals,99,99,101,99
151,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Definitely true,14,14,16,11
152,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Probably true,19,22,21,16
153,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Probably not true,25,26,22,26
154,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Definitely not true,36,34,33,42
155,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Not sure,6,5,8,5
156,26,3M,Health Beliefs — Cold weather causes colds,Do you think the following is...?,Totals,100,101,100,100
157,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Definitely true,13,17,14,8
158,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Probably true,28,26,28,31
159,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Probably not true,19,17,18,22
160,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Definitely not true,27,29,27,26
161,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Not sure,12,11,13,12
162,27,3N,Health Beliefs — Drinking alcohol warms you up,Do you think the following is...?,Totals,99,100,100,99
163,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Definitely true,13,13,9,17
164,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Probably true,42,42,39,45
165,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Probably not true,21,21,26,15
166,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Definitely not true,6,7,5,6
167,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Not sure,18,18,20,17
168,28,3O,Health Beliefs — Red wine daily is good for your heart,Do you think the following is...?,Totals,100,101,99,100
169,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Definitely true,13,15,11,12
170,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Probably true,25,24,22,28
171,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Probably not true,19,16,18,23
172,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Definitely not true,17,20,19,12
173,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Not sure,27,25,30,25
174,29,3P,Health Beliefs — Urine helps with jellyfish stings,Do you think the following is...?,Totals,101,100,100,100
175,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Definitely true,12,19,7,10
176,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Probably true,33,30,35,35
177,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Probably not true,25,28,24,23
178,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Definitely not true,14,11,14,17
179,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Not sure,16,13,20,15
180,30,3Q,Health Beliefs — Spicy foods cause ulcers,Do you think the following is...?,Totals,100,101,100,100
181,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Definitely true,11,12,12,8
182,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Probably true,23,23,22,25
183,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Probably not true,22,21,23,22
184,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Definitely not true,12,14,11,11
185,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Not sure,31,29,33,33
186,31,3R,Health Beliefs — Oysters are an aphrodisiac,Do you think the following is...?,Totals,99,99,101,99
187,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Definitely true,11,10,13,9
188,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Probably true,34,31,32,38
189,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Probably not true,25,23,26,26
190,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Definitely not true,18,20,17,17
191,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Not sure,12,15,13,9
192,32,3S,Health Beliefs — Microwave ovens cause radiation exposure,Do you think the following is...?,Totals,100,99,101,99
193,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Definitely true,12,14,11,10
194,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Probably true,36,38,34,37
195,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Probably not true,17,17,18,14
196,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Definitely not true,6,5,5,7
197,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Not sure,30,25,32,32
198,33,3T,Health Beliefs — Drinking warm water improves digestion,Do you think the following is...?,Totals,101,99,100,100
199,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Definitely true,11,17,10,5
200,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Probably true,27,26,22,34
201,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Probably not true,22,19,26,22
202,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Definitely not true,12,12,12,12
203,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Not sure,28,26,30,27
204,34,3U,Health Beliefs — Chocolate is an aphrodisiac,Do you think the following is...?,Totals,100,100,100,100
205,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Definitely true,11,13,9,11
206,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Probably true,30,31,31,29
207,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Probably not true,18,18,15,21
208,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Definitely not true,9,11,9,8
209,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Not sure,31,27,36,31
210,35,3V,Health Beliefs — Eating celery burns more calories than it contains,Do you think the following is...?,Totals,99,100,100,100
211,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Definitely true,10,11,8,13
212,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Probably true,27,25,28,28
213,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Probably not true,21,25,19,20
214,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Definitely not true,26,27,28,23
215,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Not sure,15,13,17,15
216,36,3W,Health Beliefs — Shaving makes your hair grow back thicker,Do you think the following is...?,Totals,99,101,100,99
217,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Definitely true,9,8,9,12
218,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Probably true,15,12,16,18
219,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Probably not true,20,18,21,21
220,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Definitely not true,47,53,45,42
221,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Not sure,8,9,9,7
222,37,3X,Health Beliefs — Eating carrots turns your skin orange,Do you think the following is...?,Totals,99,100,100,100
223,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Definitely true,8,12,6,7
224,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Probably true,34,29,36,37
225,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Probably not true,25,24,24,26
226,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Definitely not true,9,10,8,9
227,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Not sure,24,24,26,21
228,38,3Y,Health Beliefs — Drinking milk before bed helps with sleep,Do you think the following is...?,Totals,100,99,100,100
229,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Definitely true,8,12,6,6
230,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Probably true,35,32,29,43
231,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Probably not true,24,23,26,24
232,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Definitely not true,15,18,16,11
233,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Not sure,18,15,22,17
234,39,3Z,Health Beliefs — Carrots improve night vision,Do you think the following is...?,Totals,100,100,99,101
235,40,4A,Health Beliefs - Personal Experiences — Eating late at night leads to weight gain,People who say each is...,experiences,10,10,9,11
236,40,4A,Health Beliefs - Personal Experiences — Eating late at night leads to weight gain,People who say each is...,personal experiences,7,8,5,9
237,40,4A,Health Beliefs - Personal Experiences — Eating late at night leads to weight gain,People who say each is...,Not sure,8,9,8,13
238,40,4A,Health Beliefs - Personal Experiences — Eating late at night leads to weight gain,People who say each is...,Totals,100,99,100,100
239,40,4A,Health Beliefs - Personal Experiences — Eating late at night leads to weight gain,People who say each is...,personal experiences,49,45,48,56
240,41,4B,Health Beliefs - Personal Experiences — You need to drink eight glasses of water a day,People who say each is...,experiences,13,12,14,15
241,41,4B,Health Beliefs - Personal Experiences — You need to drink eight glasses of water a day,People who say each is...,personal experiences,9,11,7,7
242,41,4B,Health Beliefs - Personal Experiences — You need to drink eight glasses of water a day,People who say each is...,Not sure,3,2,3,2
243,41,4B,Health Beliefs - Personal Experiences — You need to drink eight glasses of water a day,People who say each is...,Totals,100,99,100,100
244,41,4B,Health Beliefs - Personal Experiences — You need to drink eight glasses of water a day,People who say each is...,personal experiences,50,50,51,50
245,42,4C,Health Beliefs - Personal Experiences — Sugar makes children hyperactive,People who say each is...,experiences,13,15,12,14
246,42,4C,Health Beliefs - Personal Experiences — Sugar makes children hyperactive,People who say each is...,personal experiences,6,7,5,5
247,42,4C,Health Beliefs - Personal Experiences — Sugar makes children hyperactive,People who say each is...,Not sure,6,5,6,6
248,42,4C,Health Beliefs - Personal Experiences — Sugar makes children hyperactive,People who say each is...,Totals,100,100,100,100
249,42,4C,Health Beliefs - Personal Experiences — Sugar makes children hyperactive,People who say each is...,personal experiences,47,43,50,49
250,43,4D,Health Beliefs - Personal Experiences — Vitamin C prevents colds,People who say each is...,experiences,13,16,10,13
251,43,4D,Health Beliefs - Personal Experiences — Vitamin C prevents colds,People who say each is...,personal experiences,8,9,8,4
252,43,4D,Health Beliefs - Personal Experiences — Vitamin C prevents colds,People who say each is...,Not sure,11,11,11,16
253,43,4D,Health Beliefs - Personal Experiences — Vitamin C prevents colds,People who say each is...,Totals,100,100,101,99
254,43,4D,Health Beliefs - Personal Experiences — Vitamin C prevents colds,People who say each is...,personal experiences,44,41,38,52
255,44,4E,Health Beliefs - Personal Experiences — Stress causes gray hair,People who say each is...,experiences,15,16,13,7
256,44,4E,Health Beliefs - Personal Experiences — Stress causes gray hair,People who say each is...,personal experiences,13,11,14,6
