,qnum,orig_label,question,prompt,response,total,dem,ind,rep
21,5,4B,Support for Family-Friendly Policies — Providing child care subsidies for low-income families,"Toyourknowledge, underfederallaw, howmanyweeksofunpaidleavedoesaneligiblefull-timeworkerinthe",2 weeks,31,27,28,40
22,5,4B,Support for Family-Friendly Policies — Providing child care subsidies for low-income families,"Toyourknowledge, underfederallaw, howmanyweeksofunpaidleavedoesaneligiblefull-timeworkerinthe",4 weeks,11,9,8,16
23,5,4B,Support for Family-Friendly Policies — Providing child care subsidies for low-income families,"Toyourknowledge, underfederallaw, howmanyweeksofunpaidleavedoesaneligiblefull-timeworkerinthe",8 weeks,7,4,9,9
24,5,4B,Support for Family-Friendly Policies — Providing child care subsidies for low-income families,"Toyourknowledge, underfederallaw, howmanyweeksofunpaidleavedoesaneligiblefull-timeworkerinthe",10 weeks,7,4,10,6
25,5,4B,Support for Family-Friendly Policies — Providing child care subsidies for low-income families,"Toyourknowledge, underfederallaw, howmanyweeksofunpaidleavedoesaneligiblefull-timeworkerinthe",12 weeks,100,100,99,99
26,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",0 weeks,45,59,44,32
27,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",2 weeks,29,25,26,37
28,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",4 weeks,11,11,8,14
29,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",8 weeks,7,3,9,10
30,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",10 weeks,7,2,13,7
31,6,4C,Support for Family-Friendly Policies — Expanding publicly funded pre-kindergarten programs,"Inyouropinion,underfederallaw,howmanyweeksofunpaidleaveshouldafull-timeworkerintheU.S.qualify",12 weeks,99,100,100,100
32,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",0 weeks,45,56,44,32
33,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",2 weeks,30,28,27,37
34,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",4 weeks,10,9,7,16
35,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",8 weeks,7,3,8,10
36,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",10 weeks,8,4,14,6
37,7,4D,Support for Family-Friendly Policies — Increasing funding for after-school programs,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the",12 weeks,100,100,100,101
38,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",0 weeks,37,42,35,32
39,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",2 weeks,37,41,30,42
40,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",4 weeks,10,9,10,11
41,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",8 weeks,6,3,8,7
42,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",10 weeks,10,4,17,8
43,8,4E,Support for Family-Friendly Policies — Providing tax incentives for companies that offer family-friendly beneﬁts,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify",12 weeks,100,99,100,100
44,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",Many more,43,49,43,35
45,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",Somewhat more,33,33,28,41
46,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",About the same,10,9,8,12
47,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",Somewhat fewer,5,3,7,6
48,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",Many fewer,9,4,14,7
49,9,4F,Support for Family-Friendly Policies — Increasing funding for adoption and foster care services,"Comparedtotheworldwideaverage,doyouthinktheU.S.offersmoreorfewerweeksofpaidleaveforparents",Not sure,100,98,100,101
50,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",Much more,44,50,43,38
51,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",Somewhat more,33,31,31,35
52,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",About the same,10,10,7,14
53,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",Somewhat less,6,5,5,7
54,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",Much less,8,4,13,5
55,10,4G,Support for Family-Friendly Policies — Offering tax credits for families with children,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a",Not sure,101,100,99,99
56,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",Much more,46,59,45,32
57,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",Somewhat more,29,25,28,34
58,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",About the same,11,8,10,18
59,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",Somewhat less,7,5,7,9
60,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",Much less,7,3,10,7
61,11,4H,Support for Family-Friendly Policies — Increasing funding for health care for families with children,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in",Not sure,100,100,100,100
62,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,Day care for children from birth to 2 years old,44,56,44,30
63,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,Preschool for children from 3 to 5 years old,30,27,26,38
64,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,Kindergarten,10,6,10,15
65,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,Elementary school,8,5,9,10
66,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,Middle school,8,5,11,7
67,12,4I,Support for Family-Friendly Policies — Increasing funding for affordable housing for families with children,DoyouthinkallAmericansshouldhaveaccesstooptionsforthefollowingthatarefundedbythegovernment?,High school,100,99,100,100
68,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Democrats,39,43,39,33
69,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Republicans,28,31,24,29
70,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Both equally,13,14,11,17
71,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Not sure,8,6,8,12
72,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Not sure,12,7,18,10
73,13,4J,Support for Family-Friendly Policies — Offering tax credits for families with stay-at-home parents,Which party do you think does a better job helping families with children in the U.S.?,Totals,100,101,100,101
74,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Many more,8,7,6,10
75,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Somewhat more,11,14,7,13
76,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",About the same,15,16,16,13
77,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Somewhat fewer,22,19,21,27
78,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Many fewer,28,33,28,20
79,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Not sure,16,11,21,17
80,14,9,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Totals,100,100,99,100
81,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Much more,34,36,35,31
82,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Somewhat more,31,31,28,34
83,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",About the same,13,15,11,11
84,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Somewhat less,6,6,4,7
85,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Much less,2,2,2,1
86,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Not sure,15,9,19,16
87,15,10,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Totals,101,99,99,100
88,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Much more,35,39,33,33
89,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Somewhat more,25,25,23,28
90,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",About the same,13,14,12,13
91,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Somewhat less,8,9,6,8
92,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Much less,3,3,4,2
93,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Not sure,16,10,22,15
94,16,11,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Totals,100,100,100,99
95,17,12A,Support for Government Funding Education — Day care for children from birth to 2 years old,Do you think all Americans should have access to options for the following that are funded by the government?,the government,29,37,30,18
96,17,12A,Support for Government Funding Education — Day care for children from birth to 2 years old,Do you think all Americans should have access to options for the following that are funded by the government?,the government,39,45,35,38
97,17,12A,Support for Government Funding Education — Day care for children from birth to 2 years old,Do you think all Americans should have access to options for the following that are funded by the government?,No,21,11,19,37
98,17,12A,Support for Government Funding Education — Day care for children from birth to 2 years old,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,11,8,16,8
99,17,12A,Support for Government Funding Education — Day care for children from birth to 2 years old,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,101,100,101
100,18,12B,Support for Government Funding Education — Preschool for children from 3 to 5 years old,Do you think all Americans should have access to options for the following that are funded by the government?,the government,40,54,40,25
101,18,12B,Support for Government Funding Education — Preschool for children from 3 to 5 years old,Do you think all Americans should have access to options for the following that are funded by the government?,the government,34,33,29,40
102,18,12B,Support for Government Funding Education — Preschool for children from 3 to 5 years old,Do you think all Americans should have access to options for the following that are funded by the government?,No,16,7,14,30
103,18,12B,Support for Government Funding Education — Preschool for children from 3 to 5 years old,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,10,6,16,6
104,18,12B,Support for Government Funding Education — Preschool for children from 3 to 5 years old,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,99,101
105,19,12C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,the government,50,55,51,42
106,19,12C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,the government,26,27,23,29
107,19,12C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,No,15,11,13,24
108,19,12C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,9,7,13,6
109,19,12C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,100,101
110,20,12D,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,50,55,51,41
111,20,12D,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,27,28,23,32
112,20,12D,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,No,14,11,13,21
113,20,12D,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,9,6,14,6
114,20,12D,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,101,100
115,21,12E,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,48,54,49,39
116,21,12E,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,28,30,22,33
117,21,12E,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,No,15,11,13,23
118,21,12E,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,9,5,16,5
119,21,12E,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,100,100
120,22,12F,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,49,54,51,40
121,22,12F,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,26,28,21,31
122,22,12F,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,No,14,12,11,21
123,22,12F,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,11,6,17,8
124,22,12F,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,100,100
125,23,12G,Support for Government Funding Education — After-school care for K-12 students,Do you think all Americans should have access to options for the following that are funded by the government?,the government,31,38,35,17
126,23,12G,Support for Government Funding Education — After-school care for K-12 students,Do you think all Americans should have access to options for the following that are funded by the government?,the government,39,45,34,39
127,23,12G,Support for Government Funding Education — After-school care for K-12 students,Do you think all Americans should have access to options for the following that are funded by the government?,No,19,10,14,35
128,23,12G,Support for Government Funding Education — After-school care for K-12 students,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,11,7,17,9
129,23,12G,Support for Government Funding Education — After-school care for K-12 students,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,100,100
130,24,12H,Support for Government Funding Education — Community college,Do you think all Americans should have access to options for the following that are funded by the government?,the government,35,46,37,19
131,24,12H,Support for Government Funding Education — Community college,Do you think all Americans should have access to options for the following that are funded by the government?,the government,36,42,28,38
132,24,12H,Support for Government Funding Education — Community college,Do you think all Americans should have access to options for the following that are funded by the government?,No,20,8,19,35
133,24,12H,Support for Government Funding Education — Community college,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,10,5,15,7
134,24,12H,Support for Government Funding Education — Community college,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,101,101,99,99
135,25,12I,Support for Government Funding Education — Four-year college,Do you think all Americans should have access to options for the following that are funded by the government?,the government,26,35,26,14
136,25,12I,Support for Government Funding Education — Four-year college,Do you think all Americans should have access to options for the following that are funded by the government?,the government,39,47,35,36
137,25,12I,Support for Government Funding Education — Four-year college,Do you think all Americans should have access to options for the following that are funded by the government?,No,24,12,23,42
138,25,12I,Support for Government Funding Education — Four-year college,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,10,6,16,8
139,25,12I,Support for Government Funding Education — Four-year college,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,99,100,100,100
140,26,13,Party Support Raising Children in U.S.,Which party do you think does a better job helping families with children in the U.S.?,Democrats,37,81,20,6
141,26,13,Party Support Raising Children in U.S.,Which party do you think does a better job helping families with children in the U.S.?,Republicans,26,5,15,65
142,26,13,Party Support Raising Children in U.S.,Which party do you think does a better job helping families with children in the U.S.?,Both equally,14,7,21,12
143,26,13,Party Support Raising Children in U.S.,Which party do you think does a better job helping families with children in the U.S.?,Not sure,24,7,44,18
144,26,13,Party Support Raising Children in U.S.,Which party do you think does a better job helping families with children in the U.S.?,Totals,101,100,100,101
