,qnum,orig_label,question,prompt,response,total,dem,ind,rep
31,8,1H,"Genocide — Non-Arabs in Darfur, Sudan (2003 - present)",Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,101,100,100,100
32,9,1I,"Genocide — Uyghurs in Xinjiang, China (2014 - present)",Do you consider the way the following people were treated in the specified time and place to be a genocide?,Yes,44,48,38,47
33,9,1I,"Genocide — Uyghurs in Xinjiang, China (2014 - present)",Do you consider the way the following people were treated in the specified time and place to be a genocide?,No,10,9,9,11
34,9,1I,"Genocide — Uyghurs in Xinjiang, China (2014 - present)",Do you consider the way the following people were treated in the specified time and place to be a genocide?,Not sure,46,43,53,41
35,9,1I,"Genocide — Uyghurs in Xinjiang, China (2014 - present)",Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,100,100,100,99
36,10,1J,Genocide — Rohingya Muslims in Myanmar (2016 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Yes,30,42,26,21
37,10,1J,Genocide — Rohingya Muslims in Myanmar (2016 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,No,12,8,10,20
38,10,1J,Genocide — Rohingya Muslims in Myanmar (2016 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Not sure,58,51,64,59
39,10,1J,Genocide — Rohingya Muslims in Myanmar (2016 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,100,101,100,100
40,11,1K,Genocide — Jewish people in Israel (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Yes,39,34,34,51
41,11,1K,Genocide — Jewish people in Israel (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,No,32,35,33,27
42,11,1K,Genocide — Jewish people in Israel (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Not sure,29,31,34,21
43,11,1K,Genocide — Jewish people in Israel (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,100,100,101,99
44,12,1L,Genocide — Arabs in the Gaza Strip (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Yes,34,51,29,20
45,12,1L,Genocide — Arabs in the Gaza Strip (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,No,32,17,33,46
46,12,1L,Genocide — Arabs in the Gaza Strip (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Not sure,35,32,38,34
47,12,1L,Genocide — Arabs in the Gaza Strip (2023 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,101,100,100,100
48,13,1M,Genocide — Ukrainians in Ukraine (2022 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Yes,39,48,33,36
49,13,1M,Genocide — Ukrainians in Ukraine (2022 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,No,29,24,28,37
50,13,1M,Genocide — Ukrainians in Ukraine (2022 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Not sure,32,28,40,27
51,13,1M,Genocide — Ukrainians in Ukraine (2022 - present),Do you consider the way the following people were treated in the specified time and place to be a genocide?,Totals,100,100,101,100
