,qnum,orig_label,question,prompt,response,total,dem,ind,rep
27,5,1E,Favorability of Vice Presidents and Vice Presidential Candidates — Mike Pence,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,31,40,32,20
28,5,1E,Favorability of Vice Presidents and Vice Presidential Candidates — Mike Pence,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,17,11,24,14
29,5,1E,Favorability of Vice Presidents and Vice Presidential Candidates — Mike Pence,Do you have a favorable or an unfavorable opinion of the following people?,Totals,100,100,100,100
30,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Very favorable,5,6,4,5
31,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat favorable,15,20,11,16
32,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat unfavorable,15,17,10,21
33,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,13,11,13,15
34,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,51,45,63,44
35,6,1F,Favorability of Vice Presidents and Vice Presidential Candidates — Joe Lieberman,Do you have a favorable or an unfavorable opinion of the following people?,Totals,99,99,101,101
36,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Very favorable,5,12,3,1
37,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat favorable,13,24,7,8
38,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat unfavorable,13,7,15,17
39,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,14,6,14,23
40,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,55,52,61,52
41,7,1G,Favorability of Vice Presidents and Vice Presidential Candidates — Tim Kaine,Do you have a favorable or an unfavorable opinion of the following people?,Totals,100,101,100,101
42,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Very favorable,4,4,4,5
43,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat favorable,15,17,9,20
44,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat unfavorable,21,19,17,28
45,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,31,39,33,21
46,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,29,22,37,26
47,8,1H,Favorability of Vice Presidents and Vice Presidential Candidates — Dick Cheney,Do you have a favorable or an unfavorable opinion of the following people?,Totals,100,101,100,100
48,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Very favorable,4,2,3,8
49,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat favorable,13,9,10,21
50,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat unfavorable,19,23,18,14
51,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,25,32,24,19
52,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,39,34,44,38
53,9,1I,Favorability of Vice Presidents and Vice Presidential Candidates — Paul Ryan,Do you have a favorable or an unfavorable opinion of the following people?,Totals,100,100,99,100
54,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Very favorable,3,4,3,1
55,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat favorable,12,17,8,12
56,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Somewhat unfavorable,18,21,17,18
57,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Very unfavorable,16,11,16,21
58,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Don’t know,51,47,56,48
59,10,1J,Favorability of Vice Presidents and Vice Presidential Candidates — John Edwards,Do you have a favorable or an unfavorable opinion of the following people?,Totals,100,100,100,100
