,qnum,orig_label,question,prompt,response,total,dem,ind,rep
78,16,16,Autism Accommodation Too Far or Not Enough,Which of the following statements comes closer to your feelings?,Our society has not gone far enough in accommodating autistic people,100,100,100,100
79,16,16,Autism Accommodation Too Far or Not Enough,Which of the following statements comes closer to your feelings?,Not sure,4,2,2,8
80,16,16,Autism Accommodation Too Far or Not Enough,Which of the following statements comes closer to your feelings?,autistic people,29,24,28,34
81,17,17,Autism Level of Discrimination,How much discrimination do you think autistic people face in America today?,A great deal,20,32,16,14
82,17,17,Autism Level of Discrimination,How much discrimination do you think autistic people face in America today?,A fair amount,51,50,53,52
83,17,17,Autism Level of Discrimination,How much discrimination do you think autistic people face in America today?,Not much,23,14,24,28
84,17,17,Autism Level of Discrimination,How much discrimination do you think autistic people face in America today?,None at all,6,4,7,6
85,17,17,Autism Level of Discrimination,How much discrimination do you think autistic people face in America today?,Totals,100,100,100,100
86,18,18,Change in Autism Diagnoses,Do you think that the rate of autism diagnoses is...?,Increasing,56,46,56,65
87,18,18,Change in Autism Diagnoses,Do you think that the rate of autism diagnoses is...?,Staying the same,20,27,18,15
88,18,18,Change in Autism Diagnoses,Do you think that the rate of autism diagnoses is...?,Decreasing,2,2,1,4
89,18,18,Change in Autism Diagnoses,Do you think that the rate of autism diagnoses is...?,Not sure,22,25,25,16
90,18,18,Change in Autism Diagnoses,Do you think that the rate of autism diagnoses is...?,Totals,100,100,100,100
91,19,19,Do Vaccines Cause Autism,Do you think that vaccinations cause autism?,Yes,15,6,14,25
92,19,19,Do Vaccines Cause Autism,Do you think that vaccinations cause autism?,No,53,77,47,38
93,19,19,Do Vaccines Cause Autism,Do you think that vaccinations cause autism?,Not sure,31,18,39,37
94,19,19,Do Vaccines Cause Autism,Do you think that vaccinations cause autism?,Totals,99,101,100,100
95,20,20,Seen ’Love on the Spectrum’,Have you ever seen the TV show Love on the Spectrum?,Yes,16,17,15,17
96,20,20,Seen ’Love on the Spectrum’,Have you ever seen the TV show Love on the Spectrum?,No,77,76,76,79
97,20,20,Seen ’Love on the Spectrum’,Have you ever seen the TV show Love on the Spectrum?,Not sure,7,7,9,4
98,20,20,Seen ’Love on the Spectrum’,Have you ever seen the TV show Love on the Spectrum?,Totals,100,100,100,100
