,qnum,orig_label,question,prompt,response,total,dem,ind,rep
83,13,5,Sexuality scale,"Please try to place your sexuality on a scale of 0 to 6, where 0 is completely heterosexual and 6 is completely homosexual (i.e. gay or lesbian).",No sexuality,3,5,2,5
84,13,5,Sexuality scale,"Please try to place your sexuality on a scale of 0 to 6, where 0 is completely heterosexual and 6 is completely homosexual (i.e. gay or lesbian).",Don’t know,2,3,2,2
85,13,5,Sexuality scale,"Please try to place your sexuality on a scale of 0 to 6, where 0 is completely heterosexual and 6 is completely homosexual (i.e. gay or lesbian).",Totals,100,101,99,98
86,13,5,Sexuality scale,"Please try to place your sexuality on a scale of 0 to 6, where 0 is completely heterosexual and 6 is completely homosexual (i.e. gay or lesbian).",heterosexual,74,64,74,83
87,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",Yes always,16,15,14,19
88,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",Yes sometimes,42,40,39,46
89,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",No I don’t do this,32,33,33,31
90,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",Not sure,2,1,3,1
91,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",offer this,9,11,12,3
92,14,6,Ever Taken Hotel Toiletries?,"When staying at a hotel that offers toiletries, do you take the unused toiletries with you when you leave the hotel?",Totals,101,100,101,100
