,qnum,orig_label,question,prompt,response,total,dem,ind,rep
81,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Strongly support,47,72,40,29
82,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Somewhat support,24,17,25,30
83,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Somewhat oppose,10,3,9,18
84,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Strongly oppose,9,4,12,11
85,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Not sure,10,3,14,11
86,13,3K,Support for Family-Friendly Policies — Requiring employers to offer paid parental leave for all working parents,Would you support or oppose Congress doing the following?,Totals,100,99,100,99
87,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,2,3,2,1
88,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",More than weeks,1,2,1,1
89,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",Not sure,28,32,25,35
90,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",Totals,99,101,102,99
91,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,8,9,9,6
92,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,5,8,5,3
93,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,12,10,13,14
94,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,16,17,13,19
95,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,2,1,2,2
96,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,20,24,14,24
97,14,4,Current Eligibility for Unpaid Family Leave,"To your knowledge, under federal law, how many weeks of unpaid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,0,0,1,0
98,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,10,8,11,10
99,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",More than weeks,13,11,14,18
100,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",Not sure,19,21,17,21
101,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",Totals,99,99,99,99
102,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,4,4,6,2
103,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,2,1,3,2
104,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,7,6,8,9
105,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,15,10,13,24
106,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,4,5,4,3
107,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,17,17,14,19
108,15,5,Desired Eligibility for Unpaid Family Leave,"In your opinion, under federal law, how many weeks of unpaid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,2,3,2,2
109,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,1,1,0,0
110,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",More than weeks,1,1,1,1
111,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",Not sure,31,35,28,33
112,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",Totals,102,99,101,98
113,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,21,25,17,20
114,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,5,6,4,5
115,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,12,12,13,9
116,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,11,12,9,12
117,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,3,3,3,2
118,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,12,11,9,15
119,16,6,Current Eligibility for Paid Family Leave,"To your knowledge, under federal law, how many weeks of paid leave does an eligible full-time worker in the U.S. qualify for after giving birth to a child?",weeks,1,0,1,1
120,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,7,6,7,8
121,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",More than weeks,11,9,13,13
122,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",Not sure,21,24,19,23
123,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",Totals,99,101,99,98
124,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,5,3,6,6
125,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,3,1,3,4
126,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,8,6,7,12
127,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,13,12,12,16
128,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,4,5,3,3
129,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,18,20,15,19
130,17,7,Desired Eligibility for Paid Family Leave,"In your opinion, under federal law, how many weeks of paid leave should a full-time worker in the U.S. qualify for after giving birth to a child?",weeks,2,3,2,1
131,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Many more,3,1,3,6
132,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Somewhat more,8,4,8,11
133,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",About the same,11,7,12,14
134,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Somewhat fewer,22,24,20,21
135,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Many fewer,35,50,29,25
136,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Not sure,22,13,29,22
137,18,8,Compare U.S. to Global Paid Parental Leave,"Compared to the worldwide average, do you think the U.S. offers more or fewer weeks of paid leave for parents after giving birth?",Totals,101,99,101,99
138,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Much more,43,56,39,35
139,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Somewhat more,30,25,25,40
140,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",About the same,7,5,7,8
141,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Somewhat less,2,2,2,1
142,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Much less,1,2,1,0
143,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Not sure,18,10,26,16
144,19,9,Compare U.S. to Global Child Care Cost,"Compared to the worldwide average, do you think that it costs more or less for parents to send an infant to a child care center in the U.S.?",Totals,101,100,100,100
145,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Much more,46,61,43,34
146,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Somewhat more,26,23,21,35
147,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",About the same,8,7,6,10
148,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Somewhat less,4,3,3,5
149,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Much less,1,0,2,1
150,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Not sure,15,5,25,15
151,20,10,Compare U.S. to Global College Costs,"Compared to the worldwide average, do you think that tuition for attending a public college is more or less in the U.S.?",Totals,100,99,100,100
152,21,11A,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,56,75,55,39
153,21,11A,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,21,14,18,33
154,21,11A,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,No,14,6,17,20
155,21,11A,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,8,6,10,8
156,21,11A,Support for Government Funding Education — Elementary school,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,99,101,100,100
157,22,11B,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,55,72,55,39
158,22,11B,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,21,15,16,34
159,22,11B,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,No,15,7,19,20
160,22,11B,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,8,6,10,7
161,22,11B,Support for Government Funding Education — Middle school,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,99,100,100,100
162,23,11C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,the government,55,76,52,36
163,23,11C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,the government,21,14,18,32
164,23,11C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,No,16,5,18,24
165,23,11C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,Not sure,8,5,12,8
166,23,11C,Support for Government Funding Education — Kindergarten,Do you think all Americans should have access to options for the following that are funded by the government?,Totals,100,100,100,100
167,24,11D,Support for Government Funding Education — High school,Do you think all Americans should have access to options for the following that are funded by the government?,the government,54,71,53,38
