,qnum,orig_label,question,prompt,response,total,dem,ind,rep
118,22,8,Bigger Concern - Public Libraries,"Doyoucurrentlyhavealibrarycardforapubliclibrary,whichallowsyoutoborrowbooksandothermaterials?",Neither,10,9,12,10
119,22,8,Bigger Concern - Public Libraries,"Doyoucurrentlyhavealibrarycardforapubliclibrary,whichallowsyoutoborrowbooksandothermaterials?",Not sure,7,4,10,7
120,22,8,Bigger Concern - Public Libraries,"Doyoucurrentlyhavealibrarycardforapubliclibrary,whichallowsyoutoborrowbooksandothermaterials?",Totals,99,100,101,100
121,23,9A,State or Local Policies Protecting and Restricting Public Libraries — New laws shielding public libraries from political influence,"Do you ever use your library card to remotely access public library materials, such as digital ebooks, audio-",Yes,18,23,15,15
122,23,9A,State or Local Policies Protecting and Restricting Public Libraries — New laws shielding public libraries from political influence,"Do you ever use your library card to remotely access public library materials, such as digital ebooks, audio-",No,27,31,23,26
123,23,9A,State or Local Policies Protecting and Restricting Public Libraries — New laws shielding public libraries from political influence,"Do you ever use your library card to remotely access public library materials, such as digital ebooks, audio-",Not sure,56,46,62,59
124,23,9A,State or Local Policies Protecting and Restricting Public Libraries — New laws shielding public libraries from political influence,"Do you ever use your library card to remotely access public library materials, such as digital ebooks, audio-",Totals,101,100,100,100
125,24,10,Motivation of Library Protection Efforts,"In the past three years, have you read any books or listened to any audiobooks?",Yes,35,43,29,32
126,24,10,Motivation of Library Protection Efforts,"In the past three years, have you read any books or listened to any audiobooks?",No,41,37,40,47
127,24,10,Motivation of Library Protection Efforts,"In the past three years, have you read any books or listened to any audiobooks?",Not sure,24,19,31,21
128,24,10,Motivation of Library Protection Efforts,"In the past three years, have you read any books or listened to any audiobooks?",Totals,100,99,100,100
129,25,11,Motivation of Library Restrictions Efforts,"In the past three years, about how many books have you read or listened to?",0,26,19,22,38
130,25,11,Motivation of Library Restrictions Efforts,"In the past three years, about how many books have you read or listened to?",1 - 4,55,66,51,47
131,25,11,Motivation of Library Restrictions Efforts,"In the past three years, about how many books have you read or listened to?",5 - 10,19,15,26,15
132,25,11,Motivation of Library Restrictions Efforts,"In the past three years, about how many books have you read or listened to?",11 - 20,100,100,99,100
133,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",All of them,21,31,18,13
134,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",Most of them,32,32,31,33
135,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",Half of them,16,12,15,22
136,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",Some of them,13,10,12,16
137,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",None of them,19,15,25,16
138,26,12A,Support for Laws Protecting and Restricting Public Libraries — Grants public librarians the power to determine the content of their collec-,"Of the books you’ve read or listened to in the past three years, about how many did you borrow from a public",Not sure,101,100,101,100
139,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,A great deal,37,54,33,23
140,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,A moderate amount,34,28,33,42
141,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,A little,9,7,7,13
142,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,Not at all,4,2,5,5
143,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,Not sure,16,8,22,17
144,27,12C,Support for Laws Protecting and Restricting Public Libraries — Sets aside money to increase the number of public librarians,How much do you trust public officials in your state and local community to make good decisions about,Totals,100,99,100,100
145,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Strongly support,27,25,23,35
146,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Somewhat support,26,26,26,28
147,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Somewhat oppose,16,18,15,16
148,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Strongly oppose,14,17,15,10
149,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Not sure,16,14,22,11
150,28,12F,"Support for Laws Protecting and Restricting Public Libraries — Bans minors from accessing public library content deemed to be racist,","sexist, or homophobic",Totals,99,100,101,100
151,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Strongly support,12,10,8,19
152,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Somewhat support,19,16,16,25
153,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Somewhat oppose,15,13,13,19
154,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Strongly oppose,36,47,37,22
155,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Not sure,18,14,26,15
156,29,12G,Support for Laws Protecting and Restricting Public Libraries — Imprisons public librarians for giving minors access to content deemed,obscene by state officials,Totals,100,100,100,100
157,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Strongly support,34,14,32,57
158,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Somewhat support,14,16,13,14
159,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Somewhat oppose,12,15,9,12
160,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Strongly oppose,26,44,25,8
161,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Not sure,14,11,21,10
162,30,12H,Support for Laws Protecting and Restricting Public Libraries — Bans drag queen story hours in public libraries,Would you support or oppose a law in your state that...?,Totals,100,100,100,101
163,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Strongly support,17,11,14,25
164,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Somewhat support,21,18,18,29
165,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Somewhat oppose,16,20,14,14
166,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Strongly oppose,21,31,22,10
167,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Not sure,24,19,32,21
168,31,12I,Support for Laws Protecting and Restricting Public Libraries — Subjects public libraries to obscenity laws,Would you support or oppose a law in your state that...?,Totals,99,99,100,99
169,32,13,Librarian Ideology,Would you say that librarians are generally...?,Very liberal,11,11,10,11
170,32,13,Librarian Ideology,Would you say that librarians are generally...?,Somewhat liberal,18,19,13,21
171,32,13,Librarian Ideology,Would you say that librarians are generally...?,Moderate,30,38,31,20
172,32,13,Librarian Ideology,Would you say that librarians are generally...?,Somewhat conservative,8,6,4,13
173,32,13,Librarian Ideology,Would you say that librarians are generally...?,Very conservative,4,2,4,7
174,32,13,Librarian Ideology,Would you say that librarians are generally...?,Not sure,29,23,37,28
175,32,13,Librarian Ideology,Would you say that librarians are generally...?,Totals,100,99,99,100
176,33,14,Should Libraries Charge Late Fees,Should public libraries charge late fees for library books that are returned after their due date?,Yes,68,64,63,78
177,33,14,Should Libraries Charge Late Fees,Should public libraries charge late fees for library books that are returned after their due date?,No,20,25,21,13
178,33,14,Should Libraries Charge Late Fees,Should public libraries charge late fees for library books that are returned after their due date?,Not sure,12,11,16,9
179,33,14,Should Libraries Charge Late Fees,Should public libraries charge late fees for library books that are returned after their due date?,Totals,100,100,100,100
180,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Late fees,64,59,63,71
181,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Replacement costs,58,54,56,64
182,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",privileges,43,38,41,51
183,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Credit impact,8,7,7,10
184,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Something else,2,2,4,1
185,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Nothing at all,4,6,5,1
186,34,15,Penalty for Not Returning Library Book,"Which, if any, of the following penalties do you think are appropriate for a person not returning a public library book they borrowed? Select all that apply.",Not sure,6,7,8,4
187,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Very important,53,64,53,43
188,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Somewhat important,34,28,31,43
189,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Not very important,7,5,7,9
190,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Not at all important,1,1,1,1
191,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Not sure,5,3,9,4
192,35,16,Importance of Public Libraries,How important do you think public libraries are to your community as a whole?,Totals,100,101,101,100
193,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Within mile,19,24,20,14
194,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Within miles,44,43,42,48
195,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Within miles,19,16,20,20
196,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Within miles,7,7,5,9
197,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Within miles,3,2,3,3
198,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,More than miles away,1,2,1,1
199,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Not sure,7,6,9,6
200,36,17,Closest Local Public Library,How far away is the nearest public library from where you currently live?,Totals,100,100,100,101
201,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Within mile,8,11,7,6
202,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Within miles,30,33,28,29
203,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Within miles,21,22,21,20
204,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Within miles,13,12,10,18
205,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Within miles,6,4,6,8
206,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,More than miles away,7,6,7,7
207,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Not sure,14,12,21,10
208,37,18,Closest Local Bookstore,How far away is the nearest bookstore from where you currently live?,Totals,99,100,100,98
209,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Daily,1,3,1,1
210,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Weekly,8,10,8,8
211,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Monthly,13,19,12,9
212,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,A few times a year,24,26,25,22
213,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Rarely,32,28,30,38
214,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Never,18,12,21,21
215,38,19,Frequency of Visiting a Public Library,How often do you visit a public library?,Not sure,2,3,4,1
