,qnum,orig_label,question,prompt,response,total,dem,ind,rep
140,38,4F,Technologies Are Good or Bad — Quantum computing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,66,72,61,66
141,38,4F,Technologies Are Good or Bad — Quantum computing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,10,9,10,10
142,38,4F,Technologies Are Good or Bad — Quantum computing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,24,19,28,24
143,38,4F,Technologies Are Good or Bad — Quantum computing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,99,100
144,40,4H,Technologies Are Good or Bad — Personal space travel,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,46,47,41,51
145,40,4H,Technologies Are Good or Bad — Personal space travel,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,22,28,21,16
146,40,4H,Technologies Are Good or Bad — Personal space travel,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,32,25,38,33
147,40,4H,Technologies Are Good or Bad — Personal space travel,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,100,100
148,41,4I,Technologies Are Good or Bad — Lab-grown meat,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,35,47,28,31
149,41,4I,Technologies Are Good or Bad — Lab-grown meat,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,42,29,45,55
150,41,4I,Technologies Are Good or Bad — Lab-grown meat,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,23,24,27,15
151,41,4I,Technologies Are Good or Bad — Lab-grown meat,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,100,101
152,42,4J,Technologies Are Good or Bad — Gene editing technology,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,46,59,39,40
153,42,4J,Technologies Are Good or Bad — Gene editing technology,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,26,18,28,34
154,42,4J,Technologies Are Good or Bad — Gene editing technology,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,28,22,33,27
155,42,4J,Technologies Are Good or Bad — Gene editing technology,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,99,100,101
156,43,4K,Technologies Are Good or Bad — 3D printing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,75,79,73,75
157,43,4K,Technologies Are Good or Bad — 3D printing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,6,7,6,7
158,43,4K,Technologies Are Good or Bad — 3D printing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,18,14,21,19
159,43,4K,Technologies Are Good or Bad — 3D printing,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,99,100,100,101
160,44,4L,Technologies Are Good or Bad — Blockchain,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,47,46,41,57
161,44,4L,Technologies Are Good or Bad — Blockchain,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,22,24,21,20
162,44,4L,Technologies Are Good or Bad — Blockchain,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,31,30,38,23
163,44,4L,Technologies Are Good or Bad — Blockchain,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,100,100
164,45,4M,Technologies Are Good or Bad — Metaverse,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,31,40,20,36
165,45,4M,Technologies Are Good or Bad — Metaverse,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,33,26,38,35
166,45,4M,Technologies Are Good or Bad — Metaverse,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,36,34,42,29
167,45,4M,Technologies Are Good or Bad — Metaverse,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,100,100
168,46,4N,Technologies Are Good or Bad — Augmented reality (AR),"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,44,53,38,42
169,46,4N,Technologies Are Good or Bad — Augmented reality (AR),"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,22,17,24,28
170,46,4N,Technologies Are Good or Bad — Augmented reality (AR),"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,34,30,39,30
171,46,4N,Technologies Are Good or Bad — Augmented reality (AR),"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,101,100
172,48,4P,Technologies Are Good or Bad — Artificial organs,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Good,67,72,61,70
173,48,4P,Technologies Are Good or Bad — Artificial organs,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Bad,13,11,14,15
174,48,4P,Technologies Are Good or Bad — Artificial organs,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Not sure,20,17,25,16
175,48,4P,Technologies Are Good or Bad — Artificial organs,"If it becomes widespread, do you think the following technology will be good for society or bad for society?",Totals,100,100,100,101
176,49,5A,Should U.S. Government Invest in Technologies — Artificial intelligence (AI),How important do you think it is for the U.S. government to invest in the following technology?,Very important,25,35,19,22
177,49,5A,Should U.S. Government Invest in Technologies — Artificial intelligence (AI),How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,34,34,33,36
178,49,5A,Should U.S. Government Invest in Technologies — Artificial intelligence (AI),How important do you think it is for the U.S. government to invest in the following technology?,Not important,26,16,28,35
179,49,5A,Should U.S. Government Invest in Technologies — Artificial intelligence (AI),How important do you think it is for the U.S. government to invest in the following technology?,Not sure,15,15,20,8
180,49,5A,Should U.S. Government Invest in Technologies — Artificial intelligence (AI),How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,100,101
181,50,5B,Should U.S. Government Invest in Technologies — Virtual reality (VR),How important do you think it is for the U.S. government to invest in the following technology?,Very important,16,22,11,17
182,50,5B,Should U.S. Government Invest in Technologies — Virtual reality (VR),How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,29,30,30,27
183,50,5B,Should U.S. Government Invest in Technologies — Virtual reality (VR),How important do you think it is for the U.S. government to invest in the following technology?,Not important,38,30,41,45
184,50,5B,Should U.S. Government Invest in Technologies — Virtual reality (VR),How important do you think it is for the U.S. government to invest in the following technology?,Not sure,17,19,19,11
185,50,5B,Should U.S. Government Invest in Technologies — Virtual reality (VR),How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,101,101,100
186,51,5C,Should U.S. Government Invest in Technologies — Self-driving cars,How important do you think it is for the U.S. government to invest in the following technology?,Very important,17,26,11,15
187,51,5C,Should U.S. Government Invest in Technologies — Self-driving cars,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,29,30,30,25
188,51,5C,Should U.S. Government Invest in Technologies — Self-driving cars,How important do you think it is for the U.S. government to invest in the following technology?,Not important,43,31,45,55
189,51,5C,Should U.S. Government Invest in Technologies — Self-driving cars,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,11,14,14,5
190,51,5C,Should U.S. Government Invest in Technologies — Self-driving cars,How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,101,100,100
191,52,5D,Should U.S. Government Invest in Technologies — Cryptocurrency,How important do you think it is for the U.S. government to invest in the following technology?,Very important,14,21,8,16
192,52,5D,Should U.S. Government Invest in Technologies — Cryptocurrency,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,19,17,21,19
193,52,5D,Should U.S. Government Invest in Technologies — Cryptocurrency,How important do you think it is for the U.S. government to invest in the following technology?,Not important,49,46,48,55
194,52,5D,Should U.S. Government Invest in Technologies — Cryptocurrency,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,17,16,23,10
195,52,5D,Should U.S. Government Invest in Technologies — Cryptocurrency,How important do you think it is for the U.S. government to invest in the following technology?,Totals,99,100,100,100
196,53,5E,Should U.S. Government Invest in Technologies — Non-fungible tokens (NFTs),How important do you think it is for the U.S. government to invest in the following technology?,Very important,12,16,7,16
197,53,5E,Should U.S. Government Invest in Technologies — Non-fungible tokens (NFTs),How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,22,22,20,23
198,53,5E,Should U.S. Government Invest in Technologies — Non-fungible tokens (NFTs),How important do you think it is for the U.S. government to invest in the following technology?,Not important,51,50,53,49
199,53,5E,Should U.S. Government Invest in Technologies — Non-fungible tokens (NFTs),How important do you think it is for the U.S. government to invest in the following technology?,Not sure,15,12,20,12
200,53,5E,Should U.S. Government Invest in Technologies — Non-fungible tokens (NFTs),How important do you think it is for the U.S. government to invest in the following technology?,Totals,100,100,100,100
201,54,5F,Should U.S. Government Invest in Technologies — Quantum computing,How important do you think it is for the U.S. government to invest in the following technology?,Very important,35,39,33,35
202,54,5F,Should U.S. Government Invest in Technologies — Quantum computing,How important do you think it is for the U.S. government to invest in the following technology?,Somewhat important,36,30,39,38
203,54,5F,Should U.S. Government Invest in Technologies — Quantum computing,How important do you think it is for the U.S. government to invest in the following technology?,Not important,17,22,15,14
204,54,5F,Should U.S. Government Invest in Technologies — Quantum computing,How important do you think it is for the U.S. government to invest in the following technology?,Not sure,12,9,14,13
