,qnum,orig_label,question,prompt,response,total,dem,ind,rep
45,7,1G,"Days in History — July 20, 1969",Would you consider the following date to be...?,A bad day for America,5,4,5,5
46,7,1G,"Days in History — July 20, 1969",Would you consider the following date to be...?,A tragic day for America,3,3,4,2
47,7,1G,"Days in History — July 20, 1969",Would you consider the following date to be...?,Not sure,48,46,50,49
48,7,1G,"Days in History — July 20, 1969",Would you consider the following date to be...?,Totals,100,99,101,100
49,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,A great day for America,3,2,2,5
50,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,A good day for America,4,4,4,4
51,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,day for America,16,18,15,17
52,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,A bad day for America,3,3,3,4
53,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,A tragic day for America,2,3,2,1
54,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,Not sure,71,70,74,69
55,8,1H,"Days in History — August 6, 1982",Would you consider the following date to be...?,Totals,99,100,100,100
56,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,A great day for America,1,1,1,1
57,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,A good day for America,1,2,0,1
58,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,day for America,3,2,5,2
59,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,A bad day for America,10,7,12,11
60,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,A tragic day for America,80,83,77,81
61,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,Not sure,5,5,6,3
62,9,1I,"Days in History — September 11, 2001",Would you consider the following date to be...?,Totals,100,100,101,99
63,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,A great day for America,2,3,1,4
64,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,A good day for America,4,5,2,4
65,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,day for America,20,4,24,31
66,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,A bad day for America,27,20,28,34
67,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,A tragic day for America,30,56,25,9
68,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,Not sure,16,12,19,18
69,10,1J,"Days in History — January 6, 2021",Would you consider the following date to be...?,Totals,99,100,99,100
