,qnum,orig_label,question,prompt,response,total,dem,ind,rep
19,4,4,Favorability of Nicolás Maduro,Do you have a favorable or an unfavorable opinion of Nicolás Maduro?,Very unfavorable,25,18,22,37
20,4,4,Favorability of Nicolás Maduro,Do you have a favorable or an unfavorable opinion of Nicolás Maduro?,Don’t know,58,62,63,48
21,4,4,Favorability of Nicolás Maduro,Do you have a favorable or an unfavorable opinion of Nicolás Maduro?,Totals,100,101,100,100
22,5,5,Should Maduro be Overthrown,Do you think the U.S. would be better off if Nicolás Maduro...?,Remains President of Venezuela,8,10,10,3
23,5,5,Should Maduro be Overthrown,Do you think the U.S. would be better off if Nicolás Maduro...?,Is overthrown,27,20,18,44
24,5,5,Should Maduro be Overthrown,Do you think the U.S. would be better off if Nicolás Maduro...?,Not sure,66,69,73,53
25,5,5,Should Maduro be Overthrown,Do you think the U.S. would be better off if Nicolás Maduro...?,Totals,101,99,101,100
26,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Strongly approve,14,3,11,29
27,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Somewhat approve,16,11,10,29
28,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Somewhat disapprove,16,24,12,14
29,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Strongly disapprove,21,34,25,4
30,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Not sure,32,29,41,25
31,6,6,Approval of Sending U.S. Ships to Venezuela,Do you approve or disapprove of the U.S. sending Navy ships to the sea around Venezuela?,Totals,99,101,99,101
32,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Strongly approve,15,2,11,33
33,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Somewhat approve,13,6,10,23
34,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Somewhat disapprove,15,20,13,12
35,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Strongly disapprove,27,47,29,5
36,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Not sure,31,25,37,28
37,7,7,Approval of Destroying Ships Around Venezuela,DoyouapproveordisapproveoftheU.S.militaryattackinganddestroyingshipsintheseaaroundVenezuela?,Totals,101,100,100,101
38,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Strongly support,10,2,7,22
39,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Somewhat support,10,7,7,16
40,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Somewhat oppose,14,18,10,16
41,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Strongly oppose,33,50,36,12
42,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Not sure,34,23,41,35
43,8,8,Approval of Targeting Land in Venezuela,Would you support or oppose the U.S. military attacking and destroying targets on land in Venezuela?,Totals,101,100,101,101
44,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Strongly support,6,1,4,14
45,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Somewhat support,8,6,6,14
46,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Somewhat oppose,13,18,10,14
47,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Strongly oppose,42,56,45,23
48,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Not sure,30,20,35,35
49,9,9,Support U.S. Invading Venezuela,Would you support or oppose the U.S. using military force to invade Venezuela?,Totals,99,101,100,100
50,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Strongly support,8,3,6,14
51,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Somewhat support,11,7,6,21
52,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Somewhat oppose,14,15,11,16
53,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Strongly oppose,32,45,37,14
54,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Not sure,36,30,41,35
55,10,10,Support U.S. Overthrowing Maduro,Would you support or oppose the U.S. using military force to overthrow Venezuelan President Nicolás,Totals,101,100,101,100
56,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Strongly support,12,5,9,23
57,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Somewhat support,16,13,10,26
58,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Somewhat oppose,12,19,9,11
59,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Strongly oppose,24,34,29,7
60,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Not sure,36,30,42,33
61,11,11,Support CIA in Venezuela,Would you support or oppose the CIA engaging in covert operations in Venezuela?,Totals,100,101,99,100
