,qnum,orig_label,question,prompt,response,total,dem,ind,rep
41,7,4D,Concerns of AI Possible Results — A decline of human oversight in decision-making,Do you consider Donald Trump’s posts on social media to be...?,Always inappropriate,2,2,2,2
42,7,4D,Concerns of AI Possible Results — A decline of human oversight in decision-making,Do you consider Donald Trump’s posts on social media to be...?,Not sure,6,5,7,5
43,7,4D,Concerns of AI Possible Results — A decline of human oversight in decision-making,Do you consider Donald Trump’s posts on social media to be...?,Totals,100,100,100,100
44,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,sewage on protesters,53,55,54,50
45,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Oval Office and sent to prison,31,31,32,29
46,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,a golden statue of Trump and a Trump Gaza hotel,9,8,5,14
47,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Not concerned at all,2,2,3,2
48,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Not sure,5,4,6,6
49,8,4E,Concerns of AI Possible Results — Diminishment of human creativity and drive,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Totals,100,100,100,101
50,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly approve,48,50,46,48
51,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat approve,30,32,27,33
52,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat disapprove,10,8,11,10
53,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly disapprove,3,2,3,4
54,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Not sure,9,8,13,6
55,9,4F,Concerns of AI Possible Results — The exacerbation of mental health problems,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Was not able to view the video,100,100,100,101
56,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Unpresidential,46,48,42,48
57,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Disturbing,29,33,25,29
58,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Offensive,10,7,13,9
59,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Tacky,3,4,2,4
60,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Funny,12,7,18,10
61,10,4G,Concerns of AI Possible Results — The reinforcement of societal biases,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Entertaining,100,99,100,100
62,11,5,Follow Trump Social Media,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly approve,22,8,15,46
63,11,5,Follow Trump Social Media,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat approve,75,91,82,51
64,11,5,Follow Trump Social Media,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat disapprove,3,1,3,3
65,11,5,Follow Trump Social Media,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly disapprove,100,100,100,100
66,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Unpresidential,28,24,25,36
67,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Offensive,26,31,22,27
68,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Disturbing,21,20,22,22
69,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Tacky,20,19,24,14
70,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Funny,5,6,6,1
71,12,6,See Trump Social Media,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Entertaining,100,100,99,100
72,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly approve,10,2,5,24
73,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat approve,19,2,16,40
74,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Somewhat disapprove,25,34,27,13
75,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Strongly disapprove,28,53,29,4
76,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Not sure,18,9,24,20
77,13,7,Trump Social Media Appropriate,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social,Was not able to view the video,100,100,101,101
78,14,8A,Seen or Heard About Trump Posts — A video of Trump flying a fighter jet and dropping sewage on protesters,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Unpresidential,36,50,30,30
79,14,8A,Seen or Heard About Trump Posts — A video of Trump flying a fighter jet and dropping sewage on protesters,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Tacky,15,13,17,15
80,14,8A,Seen or Heard About Trump Posts — A video of Trump flying a fighter jet and dropping sewage on protesters,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Disturbing,44,35,45,52
81,14,8A,Seen or Heard About Trump Posts — A video of Trump flying a fighter jet and dropping sewage on protesters,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Offensive,4,2,7,3
82,14,8A,Seen or Heard About Trump Posts — A video of Trump flying a fighter jet and dropping sewage on protesters,HowwouldyoudescribethevideoyouwerejustshownwhichwaspostedbyDonaldTrumponsocialmedia?,Funny,99,100,99,100
83,15,8B,Seen or Heard About Trump Posts — A video of Barack Obama being arrested in the Oval Office and sent to prison,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Have seen this,15,21,11,14
84,15,8B,Seen or Heard About Trump Posts — A video of Barack Obama being arrested in the Oval Office and sent to prison,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,but haven’t seen it,17,19,17,15
85,15,8B,Seen or Heard About Trump Posts — A video of Barack Obama being arrested in the Oval Office and sent to prison,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,about this,63,57,63,69
86,15,8B,Seen or Heard About Trump Posts — A video of Barack Obama being arrested in the Oval Office and sent to prison,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Not sure,5,3,9,3
87,15,8B,Seen or Heard About Trump Posts — A video of Barack Obama being arrested in the Oval Office and sent to prison,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Totals,100,100,100,101
88,16,8C,Seen or Heard About Trump Posts — A video of an imagined version of Gaza containing a golden statue of Trump and a Trump Gaza hotel,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Have seen this,19,26,18,13
89,16,8C,Seen or Heard About Trump Posts — A video of an imagined version of Gaza containing a golden statue of Trump and a Trump Gaza hotel,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,but haven’t seen it,15,23,14,9
90,16,8C,Seen or Heard About Trump Posts — A video of an imagined version of Gaza containing a golden statue of Trump and a Trump Gaza hotel,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,about this,60,48,59,73
91,16,8C,Seen or Heard About Trump Posts — A video of an imagined version of Gaza containing a golden statue of Trump and a Trump Gaza hotel,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Not sure,6,3,9,5
92,16,8C,Seen or Heard About Trump Posts — A video of an imagined version of Gaza containing a golden statue of Trump and a Trump Gaza hotel,Have you seen or heard about the following AI-generated content posted on social media by Donald Trump?,Totals,100,100,100,100
93,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly approve,13,1,8,29
94,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat approve,7,1,6,13
95,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat disapprove,9,2,9,15
96,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly disapprove,61,94,63,27
97,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Not sure,10,1,14,15
98,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,video,0,1,0,1
99,17,9,Approval of Trump Fighter Jet Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Totals,100,100,100,100
100,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,None of the above,6,6,7,9
101,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,video,0,0,1,1
102,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Unpresidential,60,83,68,26
103,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Disturbing,52,77,57,23
104,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Offensive,51,76,54,21
105,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Tacky,48,66,50,26
106,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Funny,21,3,16,43
107,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Entertaining,15,2,10,33
108,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Clever,9,1,8,19
109,18,10,Description of Trump Fighter Jet Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Impressive,5,1,3,10
110,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly approve,13,1,9,30
111,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat approve,8,2,4,18
112,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat disapprove,11,3,12,17
113,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly disapprove,58,93,61,21
114,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Not sure,10,2,14,14
115,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,video,0,0,0,0
116,19,11,Approval of Trump Obama Arrest Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Totals,100,101,100,100
117,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,None of the above,7,6,9,10
118,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,video,0,0,0,0
119,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Unpresidential,58,80,66,27
120,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Offensive,48,77,50,16
121,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Disturbing,45,73,46,17
122,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Tacky,43,59,45,25
123,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Funny,19,4,14,40
124,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Entertaining,13,1,12,28
125,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Clever,11,0,7,26
126,20,12,Description of Trump Obama Arrest Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Impressive,8,1,7,16
127,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Totals,100,100,100,99
128,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly approve,10,1,5,24
129,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat approve,10,3,8,20
130,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Somewhat disapprove,13,6,17,15
131,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Strongly disapprove,53,87,54,19
132,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Not sure,14,3,16,21
133,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,video,0,1,0,0
134,21,13,Approval of Trump Gaza Video,Do you approve or disapprove of Donald Trump’s decision to post the video you were just shown on social media?,Totals,100,101,100,99
135,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Impressive,7,11,4,9
136,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,None of the above,10,9,11,9
137,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,video,0,0,0,0
138,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Unpresidential,52,78,56,23
139,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Tacky,48,69,50,24
140,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Disturbing,42,70,44,12
141,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Offensive,38,66,39,10
142,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Funny,15,2,14,28
143,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Entertaining,15,4,8,33
144,22,14,Description of Trump Gaza Video,How would you describe the video you were just shown which was posted by Donald Trump on social media? Select all that apply.,Clever,9,1,6,21
