,qnum,orig_label,question,prompt,response,total,dem,ind,rep
31,7,3F,Bill of Rights importance — VI - Right to a speedy trial,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Somewhat important,25,25,27,22
32,7,3F,Bill of Rights importance — VI - Right to a speedy trial,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Not very important,4,3,6,3
33,7,3F,Bill of Rights importance — VI - Right to a speedy trial,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Unimportant,2,2,2,1
34,7,3F,Bill of Rights importance — VI - Right to a speedy trial,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Totals,101,100,101,100
35,8,3G,Bill of Rights importance — VII - Right to a jury trial in civil matters,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Very important,68,64,65,76
36,8,3G,Bill of Rights importance — VII - Right to a jury trial in civil matters,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Somewhat important,26,31,26,21
37,8,3G,Bill of Rights importance — VII - Right to a jury trial in civil matters,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Not very important,5,4,7,2
38,8,3G,Bill of Rights importance — VII - Right to a jury trial in civil matters,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Unimportant,2,1,2,1
39,8,3G,Bill of Rights importance — VII - Right to a jury trial in civil matters,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Totals,101,100,100,100
40,9,3H,Bill of Rights importance — VIII - No excessive bail nor cruel or unusual punishment,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Very important,69,70,70,68
41,9,3H,Bill of Rights importance — VIII - No excessive bail nor cruel or unusual punishment,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Somewhat important,22,23,19,26
42,9,3H,Bill of Rights importance — VIII - No excessive bail nor cruel or unusual punishment,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Not very important,7,6,8,5
43,9,3H,Bill of Rights importance — VIII - No excessive bail nor cruel or unusual punishment,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Unimportant,2,1,3,2
44,9,3H,Bill of Rights importance — VIII - No excessive bail nor cruel or unusual punishment,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Totals,100,100,100,101
45,10,3I,Bill of Rights importance — IX - Protects rights not speciﬁcally mentioned in the Constitution,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Very important,65,64,65,65
46,10,3I,Bill of Rights importance — IX - Protects rights not speciﬁcally mentioned in the Constitution,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Somewhat important,26,29,26,25
47,10,3I,Bill of Rights importance — IX - Protects rights not speciﬁcally mentioned in the Constitution,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Not very important,6,6,6,8
48,10,3I,Bill of Rights importance — IX - Protects rights not speciﬁcally mentioned in the Constitution,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Unimportant,2,2,3,3
49,10,3I,Bill of Rights importance — IX - Protects rights not speciﬁcally mentioned in the Constitution,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Totals,99,101,100,101
50,11,3J,Bill of Rights importance — X - Powers not granted by the Constitution are reserved to the states,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Very important,52,41,52,67
51,11,3J,Bill of Rights importance — X - Powers not granted by the Constitution are reserved to the states,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Somewhat important,34,42,34,26
52,11,3J,Bill of Rights importance — X - Powers not granted by the Constitution are reserved to the states,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Not very important,9,11,10,6
53,11,3J,Bill of Rights importance — X - Powers not granted by the Constitution are reserved to the states,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Unimportant,4,6,5,1
54,11,3J,Bill of Rights importance — X - Powers not granted by the Constitution are reserved to the states,The Bill of Rights is the ﬁrst 10 amendments to the U.S. Constitution. How important are the following amendments from the Bill of Rights?,Totals,99,100,101,100
55,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,77,77,75,81
56,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,9,12,9,7
57,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,4,4,3,4
58,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,4,3,5,4
59,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Not sure,6,4,9,5
60,12,5A,"Bill of Rights importance (1) — I - Freedom of speech, peaceful assembly, religion",Do you support or oppose the following amendments from the Bill of Rights?,Totals,100,100,101,101
61,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,45,21,43,76
62,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,22,28,24,11
63,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,15,28,11,5
64,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,11,18,10,3
65,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,7,5,11,5
66,13,5B,Bill of Rights importance (1) — II - Right to bear arms,Do you support or oppose the following amendments from the Bill of Rights?,Totals,100,100,99,100
67,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,48,39,49,59
68,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,27,36,22,23
69,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,6,7,5,4
70,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,3,3,5,2
71,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,16,15,20,12
72,14,5C,Bill of Rights importance (1) — III - No quartering of soldiers during peacetime without consent,Do you support or oppose the following amendments from the Bill of Rights?,Totals,100,100,101,100
73,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,69,65,67,77
74,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,16,23,15,11
75,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,5,5,3,6
76,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,3,3,4,2
77,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,6,3,10,4
78,15,5D,Bill of Rights importance (1) — IV - Protection from unreasonable search and seizure,Do you support or oppose the following amendments from the Bill of Rights?,Totals,99,99,99,100
79,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,63,60,60,71
80,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,20,25,19,14
81,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,5,6,5,3
82,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,3,2,4,3
83,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Not sure,9,6,11,8
84,16,5E,"Bill of Rights importance (1) — V - Protection from incriminating yourself, double jeopardy",Do you support or oppose the following amendments from the Bill of Rights?,Totals,100,99,99,99
85,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,68,68,62,74
86,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,17,21,17,13
87,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,3,2,4,3
88,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,4,3,5,3
89,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,8,5,11,6
90,17,5F,Bill of Rights importance (1) — VI - Right to a speedy trial,Do you support or oppose the following amendments from the Bill of Rights?,Totals,100,99,99,99
91,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,63,62,60,69
92,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,21,26,20,17
93,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,4,5,3,4
94,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,3,3,5,2
95,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,8,4,11,9
96,18,5G,Bill of Rights importance (1) — VII - Right to a jury trial in civil matters,Do you support or oppose the following amendments from the Bill of Rights?,Totals,99,100,99,101
97,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,65,67,61,68
98,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,19,19,19,20
99,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,4,5,3,4
100,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,4,3,6,3
101,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,7,5,10,6
102,19,5H,Bill of Rights importance (1) — VIII - No excessive bail nor cruel or unusual punishment,Do you support or oppose the following amendments from the Bill of Rights?,Totals,99,99,99,101
103,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,61,61,57,66
104,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,21,25,19,17
105,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,4,3,5,3
106,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,4,2,5,4
107,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,11,9,14,11
108,20,5I,Bill of Rights importance (1) — IX - Protects rights not speciﬁcally mentioned in the Constitution,Do you support or oppose the following amendments from the Bill of Rights?,Totals,101,100,100,101
109,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Strongly support,48,36,46,66
110,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat support,25,37,23,15
111,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Somewhat oppose,7,9,8,4
112,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Strongly oppose,4,4,6,3
113,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Not sure,15,14,17,12
114,21,5J,Bill of Rights importance (1) — X - Powers not granted by the Constitution are reserved to the states,Do you support or oppose the following amendments from the Bill of Rights?,Totals,99,100,100,100
115,22,6,Roper/Heritage Foundation 1986: Founding Fathers’ Ideas,"From what you know about our Constitution as it was drawn up by our founding fathers, and thinking about their original ideas in relation to today’s political",Very reliable,37,24,33,58
116,22,6,Roper/Heritage Foundation 1986: Founding Fathers’ Ideas,"From what you know about our Constitution as it was drawn up by our founding fathers, and thinking about their original ideas in relation to today’s political",Somewhat reliable,34,42,33,27
117,22,6,Roper/Heritage Foundation 1986: Founding Fathers’ Ideas,"From what you know about our Constitution as it was drawn up by our founding fathers, and thinking about their original ideas in relation to today’s political",Not reliable,15,25,13,7
118,22,6,Roper/Heritage Foundation 1986: Founding Fathers’ Ideas,"From what you know about our Constitution as it was drawn up by our founding fathers, and thinking about their original ideas in relation to today’s political",Not sure,14,10,21,8
119,22,6,Roper/Heritage Foundation 1986: Founding Fathers’ Ideas,"From what you know about our Constitution as it was drawn up by our founding fathers, and thinking about their original ideas in relation to today’s political",Totals,100,101,100,100
120,23,7,Roper/NORC 1943: Constitution Change,Do you think the Constitution of the United States should ever be changed in any way?,Yes,39,62,37,17
121,23,7,Roper/NORC 1943: Constitution Change,Do you think the Constitution of the United States should ever be changed in any way?,No,39,20,35,67
122,23,7,Roper/NORC 1943: Constitution Change,Do you think the Constitution of the United States should ever be changed in any way?,Not sure,22,18,29,15
123,23,7,Roper/NORC 1943: Constitution Change,Do you think the Constitution of the United States should ever be changed in any way?,Totals,100,100,101,99
124,24,8,Interpret the Constitution,Should the Supreme Court base its rulings on what the Constitution...,written,41,22,37,70
125,24,8,Interpret the Constitution,Should the Supreme Court base its rulings on what the Constitution...,Means in current times,42,68,38,18
126,24,8,Interpret the Constitution,Should the Supreme Court base its rulings on what the Constitution...,Not sure,17,10,25,12
127,24,8,Interpret the Constitution,Should the Supreme Court base its rulings on what the Constitution...,Totals,100,100,100,100
128,25,10,Interpret the Second Amendment,"The Second Amendment says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall",Totals,100,100,100,99
129,25,10,Interpret the Second Amendment,"The Second Amendment says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall",own and carry rearms,59,41,58,82
130,25,10,Interpret the Second Amendment,"The Second Amendment says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall",role in the military,27,47,21,11
131,25,10,Interpret the Second Amendment,"The Second Amendment says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall",Not sure,14,11,20,7
132,25,10,Interpret the Second Amendment,"The Second Amendment says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall",Totals,100,99,99,100
