,qnum,orig_label,question,prompt,response,total,dem,ind,rep
29,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,jobs that they don’t deserve,21,11,19,34
30,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,national politics,26,25,21,35
31,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,their employers,19,23,21,11
32,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,expensive,13,22,11,5
33,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,"collecting dues, not the workers",22,19,27,16
34,7,7A,Agree or Disagree - Union Impact Grid — Unions enable bad workers to keep jobs that they don’t deserve,Do you agree or disagree with the following statement about unions and their impact on the workforce?,compromise,101,100,99,101
35,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,Yes,19,11,18,31
36,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,No,21,17,16,32
37,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,Not sure,20,24,23,11
38,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,Strongly disagree,16,26,15,5
39,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,Not sure,24,23,28,21
40,8,7B,Agree or Disagree - Union Impact Grid — Unions have too much influence on national politics,Do you think going on strike is an effective strategy for workers to get what they want from management?,Totals,100,101,100,100
41,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Strongly approve,36,53,30,24
42,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Somewhat approve,38,31,39,46
43,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Somewhat disapprove,6,3,6,10
44,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Strongly disapprove,3,1,4,3
45,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Not sure,17,11,21,16
46,9,7C,Agree or Disagree - Union Impact Grid — Unions allow workers to have collective power in negotiations with their employers,"Doyougenerallyapproveordisapprovepeoplewhofiguratively""crossthepicketline""duringaunion-ledstrike",Totals,100,99,100,99
47,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,18,8,15,34
48,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,25,23,23,29
49,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,15,21,13,12
50,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,7,10,8,2
51,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,35,38,41,23
52,10,7D,Agree or Disagree - Union Impact Grid — Union dues are generally too expensive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,100,100,100
53,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,16,7,17,26
54,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,21,16,17,35
55,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,25,32,24,16
56,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,16,25,15,6
57,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,22,20,28,16
58,11,7E,"Agree or Disagree - Union Impact Grid — Union leaders are interested only in collecting dues, not the workers",Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,100,101,99
59,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,12,8,7,24
60,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,24,20,22,31
61,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,24,31,23,17
62,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,16,22,18,6
63,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,24,18,30,21
64,12,7F,Agree or Disagree - Union Impact Grid — Unions generally demand too much from management and refuse to compromise,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,99,100,99
65,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,32,50,27,18
66,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,39,32,38,51
67,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,9,5,10,14
68,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,4,3,5,5
69,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,15,11,20,12
70,13,7G,Agree or Disagree - Union Impact Grid — Unions get better wages and working conditions for workers,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,99,101,100,100
71,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,22,36,21,9
72,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,29,35,25,27
73,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,14,6,13,25
74,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,11,4,13,16
75,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,24,20,28,23
76,14,7H,Agree or Disagree - Union Impact Grid — Unions raise the standard of living for all Americans,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,101,100,100
77,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,31,47,27,17
78,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,38,33,37,46
79,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,11,5,10,19
80,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,5,2,6,5
81,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,15,13,19,12
82,15,7I,Agree or Disagree - Union Impact Grid — Unions provide a voice for labor and protect workers from management,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,100,99,99
83,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly agree,16,24,13,11
84,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat agree,31,41,28,24
85,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Somewhat disagree,17,10,17,27
86,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Strongly disagree,12,3,14,19
87,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Not sure,24,22,28,20
88,16,7J,Agree or Disagree - Union Impact Grid — Unions make workplaces more productive,Do you agree or disagree with the following statement about unions and their impact on the workforce?,Totals,100,100,100,101
89,17,8,Are Strikes Effective,Do you think going on strike is an effective strategy for workers to get what they want from management?,Yes,55,73,53,38
90,17,8,Are Strikes Effective,Do you think going on strike is an effective strategy for workers to get what they want from management?,No,24,13,23,38
91,17,8,Are Strikes Effective,Do you think going on strike is an effective strategy for workers to get what they want from management?,Not sure,21,14,24,25
92,17,8,Are Strikes Effective,Do you think going on strike is an effective strategy for workers to get what they want from management?,Totals,100,100,100,101
93,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Strongly approve,14,9,12,22
94,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Somewhat approve,21,16,21,28
95,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Somewhat disapprove,24,32,20,20
96,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Strongly disapprove,15,21,16,6
97,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Not sure,26,23,31,24
98,18,9,Approve of Crossing the Picket Line,"Do you generally approve or disapprove people who figuratively ""cross the picket line"" during a union-led strike in order to work for, or give business to,",Totals,100,101,100,100
